Date;Hours;NO;SE;FI;DK;Nordic;EE;LV;LT;Baltic
18/02/2015;11Ê-Ê12;20661;22477;7748;6172;57057;1682;541;553;2776
18/02/2015;12Ê-Ê13;20012;22188;7584;6298;56084;1671;596;563;2830
18/02/2015;13Ê-Ê14;19953;22430;7821;6227;56432;1672;632;551;2855
18/02/2015;14Ê-Ê15;19980;22511;7962;6071;56524;1645;868;553;3066
18/02/2015;15Ê-Ê16;20015;22234;8060;5916;56226;1584;870;545;2999
18/02/2015;16Ê-Ê17;19958;22732;8169;5991;56851;1568;1126;658;3352
18/02/2015;17Ê-Ê18;20913;23030;8462;5796;58202;1559;1226;770;3555
18/02/2015;18Ê-Ê19;20595;23738;8404;5680;58417;1545;1296;756;3597
18/02/2015;19Ê-Ê20;19331;23131;8038;5699;56200;1558;737;495;2790
18/02/2015;20Ê-Ê21;17633;22516;7528;5641;53320;1566;589;457;2612
18/02/2015;21Ê-Ê22;16954;21655;7288;5517;51415;1524;326;435;2285
18/02/2015;22Ê-Ê23;15908;20767;7149;5422;49247;1253;211;359;1823
18/02/2015;23Ê-Ê00;14338;19894;7007;5405;46644;1188;206;347;1741
19/02/2015;00Ê-Ê01;13089;18668;6987;5339;44083;1195;208;348;1751
19/02/2015;01Ê-Ê02;12652;18202;6954;5080;42889;1164;202;335;1701
19/02/2015;02Ê-Ê03;12466;18110;6905;5034;42515;1152;201;340;1693
19/02/2015;03Ê-Ê04;12558;18132;6892;5053;42637;1167;205;336;1708
19/02/2015;04Ê-Ê05;13142;18341;7125;5192;43800;1242;200;324;1766
19/02/2015;05Ê-Ê06;14139;19310;7804;5049;46302;1572;382;333;2287
19/02/2015;06Ê-Ê07;16499;21249;8375;5124;51246;1663;870;406;2939
19/02/2015;07Ê-Ê08;18565;22919;8187;5555;55228;1708;989;573;3270
19/02/2015;08Ê-Ê09;19295;22751;8329;5760;56136;1781;1005;484;3270
19/02/2015;09Ê-Ê10;19152;22671;8313;5861;55997;1692;1004;548;3244
19/02/2015;10Ê-Ê11;19205;22528;8273;5838;55845;1685;976;504;3165
19/02/2015;11Ê-Ê12;18912;22889;7968;5864;55634;1697;691;380;2768
19/02/2015;12Ê-Ê13;18402;22637;7766;5970;54776;1687;719;382;2788
19/02/2015;13Ê-Ê14;18208;22670;8096;5743;54717;1677;742;344;2763
19/02/2015;14Ê-Ê15;18251;22924;8157;5567;54900;1680;855;472;3007
19/02/2015;15Ê-Ê16;18482;22813;8037;5556;54887;1710;842;446;2998
19/02/2015;16Ê-Ê17;18282;23206;8318;5599;55405;1746;962;443;3151
19/02/2015;17Ê-Ê18;19398;23525;8512;5664;57098;1760;1116;540;3416
19/02/2015;18Ê-Ê19;19667;23722;8355;5591;57335;1736;1063;504;3303
19/02/2015;19Ê-Ê20;19015;23062;7996;5414;55486;1717;743;380;2840
19/02/2015;20Ê-Ê21;17479;22574;7349;5534;52935;1643;626;344;2613
19/02/2015;21Ê-Ê22;17140;21642;7055;5640;51478;1563;395;311;2269
19/02/2015;22Ê-Ê23;15874;20922;6946;5614;49356;1375;212;284;1871
19/02/2015;23Ê-Ê00;13973;19912;6832;5447;46163;1333;208;269;1810
20/02/2015;00Ê-Ê01;12665;19041;6700;5339;43746;1305;198;256;1759
20/02/2015;01Ê-Ê02;12147;18780;6650;5166;42744;1307;198;228;1733
20/02/2015;02Ê-Ê03;12072;18727;6616;5016;42433;1304;194;251;1749
20/02/2015;03Ê-Ê04;12365;18821;6645;4800;42631;1305;196;250;1751
20/02/2015;04Ê-Ê05;12869;19140;6934;4762;43706;1412;237;251;1900
20/02/2015;05Ê-Ê06;13746;20066;7808;4765;46386;1659;426;263;2348
20/02/2015;06Ê-Ê07;16115;21819;8225;4661;50820;1743;1026;426;3195
20/02/2015;07Ê-Ê08;18594;23240;8321;4696;54851;1778;1028;474;3280
20/02/2015;08Ê-Ê09;19546;23668;8411;4671;56296;1868;990;523;3381
20/02/2015;09Ê-Ê10;19792;23815;8425;4707;56739;1750;986;521;3257
20/02/2015;10Ê-Ê11;19317;23315;8360;4806;55799;1756;948;521;3225
20/02/2015;11Ê-Ê12;18783;22927;8074;4765;54549;1756;691;350;2797
20/02/2015;12Ê-Ê13;18234;22242;7913;4868;53258;1753;691;334;2778
20/02/2015;13Ê-Ê14;18046;22087;7789;4683;52607;1730;678;316;2724
20/02/2015;14Ê-Ê15;17859;22272;8097;4558;52788;1765;852;450;3067
20/02/2015;15Ê-Ê16;18191;22167;8348;4361;53068;1778;862;421;3061
20/02/2015;16Ê-Ê17;19120;23309;8481;4187;55097;1782;889;508;3179
20/02/2015;17Ê-Ê18;20151;23851;8583;4293;56879;1779;1142;561;3482
20/02/2015;18Ê-Ê19;20363;24178;8558;3875;56974;1787;1070;529;3386
20/02/2015;19Ê-Ê20;19722;23986;8121;3415;55244;1697;726;367;2790
20/02/2015;20Ê-Ê21;18513;23482;7462;3200;52657;1584;631;342;2557
20/02/2015;21Ê-Ê22;17734;22856;7219;3161;50970;1562;503;350;2415
20/02/2015;22Ê-Ê23;16902;22089;7213;3041;49245;1312;216;250;1778
20/02/2015;23Ê-Ê00;15976;21287;6914;2833;47010;1252;204;229;1685
21/02/2015;00Ê-Ê01;15666;19942;6824;2780;45211;1036;203;222;1461
21/02/2015;01Ê-Ê02;15235;19230;6785;2356;43606;1005;202;231;1438
21/02/2015;02Ê-Ê03;15084;18930;6665;2338;43018;1042;200;223;1465
21/02/2015;03Ê-Ê04;14909;18803;6684;2271;42668;1029;201;223;1453
21/02/2015;04Ê-Ê05;14925;18706;6707;2258;42597;1052;201;231;1484
21/02/2015;05Ê-Ê06;14571;18888;6741;2445;42644;1022;197;259;1478
21/02/2015;06Ê-Ê07;14880;19521;6878;2539;43818;1015;208;288;1511
21/02/2015;07Ê-Ê08;16510;20085;6981;2618;46193;1050;231;313;1594
21/02/2015;08Ê-Ê09;18099;20740;7118;2648;48604;1071;340;330;1741
21/02/2015;09Ê-Ê10;19516;21425;7148;2665;50753;1217;421;308;1946
21/02/2015;10Ê-Ê11;20204;21721;7165;2878;51967;1202;378;280;1860
21/02/2015;11Ê-Ê12;19562;21235;7071;2952;50820;1171;366;290;1827
21/02/2015;12Ê-Ê13;18400;21414;7053;3025;49891;1125;367;296;1788
21/02/2015;13Ê-Ê14;18063;21159;7099;2987;49309;1054;334;301;1689
21/02/2015;14Ê-Ê15;18144;21039;7109;2956;49247;1008;333;307;1648
21/02/2015;15Ê-Ê16;18406;21130;7201;3118;49856;1095;303;328;1726
21/02/2015;16Ê-Ê17;18940;21582;7613;3360;51496;1154;313;339;1806
21/02/2015;17Ê-Ê18;20272;21896;7956;3445;53569;1190;508;360;2058
21/02/2015;18Ê-Ê19;20627;22256;7866;3508;54259;1204;496;364;2064
21/02/2015;19Ê-Ê20;19597;22191;7543;3410;52741;1228;424;355;2007
21/02/2015;20Ê-Ê21;18339;21654;7236;3500;50728;1238;343;346;1927
21/02/2015;21Ê-Ê22;17681;21428;7042;3532;49684;1245;233;327;1805
21/02/2015;22Ê-Ê23;16994;20845;6934;3537;48311;1208;204;301;1713
21/02/2015;23Ê-Ê00;16093;20157;6824;3529;46603;1132;204;304;1640
22/02/2015;00Ê-Ê01;15409;19215;6781;3490;44896;1033;211;333;1577
22/02/2015;01Ê-Ê02;14812;18754;6747;3533;43846;1026;215;324;1565
22/02/2015;02Ê-Ê03;14589;18473;6725;3420;43206;1046;212;306;1564
22/02/2015;03Ê-Ê04;14422;18495;6723;3459;43099;1075;216;316;1607
22/02/2015;04Ê-Ê05;14498;18563;6734;3588;43382;1079;217;317;1613
22/02/2015;05Ê-Ê06;14735;18711;6736;3982;44165;1071;218;325;1614
22/02/2015;06Ê-Ê07;15028;19203;6815;4008;45055;1091;217;310;1618
22/02/2015;07Ê-Ê08;15464;19781;6851;3913;46010;1110;209;296;1615
22/02/2015;08Ê-Ê09;16882;20270;6943;3972;48068;1119;223;283;1625
22/02/2015;09Ê-Ê10;17715;21026;6965;3899;49605;1136;277;302;1715
22/02/2015;10Ê-Ê11;18062;21384;6986;3905;50338;1206;307;291;1804
22/02/2015;11Ê-Ê12;17872;21680;6970;3904;50426;1201;303;295;1799
22/02/2015;12Ê-Ê13;17157;21831;7007;3921;49915;1103;301;292;1696
22/02/2015;13Ê-Ê14;16492;21754;7007;3956;49208;1084;283;281;1648
22/02/2015;14Ê-Ê15;16063;21754;7050;3939;48806;1065;254;273;1592
22/02/2015;15Ê-Ê16;15422;21854;7056;3910;48243;1102;293;264;1659
22/02/2015;16Ê-Ê17;16943;22127;7196;4092;50357;1152;356;259;1767
22/02/2015;17Ê-Ê18;18996;22385;7626;3995;53002;1180;571;258;2009
22/02/2015;18Ê-Ê19;19986;22491;7603;4143;54223;1160;603;267;2030
22/02/2015;19Ê-Ê20;18990;22513;7423;4419;53345;1158;556;281;1995
22/02/2015;20Ê-Ê21;17976;22105;7174;4706;51963;1064;459;283;1806
22/02/2015;21Ê-Ê22;17347;21108;7054;5071;50580;1150;285;280;1715
22/02/2015;22Ê-Ê23;16491;20398;6868;5355;49113;1135;198;194;1527
22/02/2015;23Ê-Ê00;15191;19533;6666;5219;46608;1018;192;179;1389
23/02/2015;00Ê-Ê01;13389;18464;6593;5080;43526;1013;187;176;1376
23/02/2015;01Ê-Ê02;12667;18286;6573;5125;42650;962;181;166;1309
23/02/2015;02Ê-Ê03;12457;18198;6555;5080;42289;920;180;162;1262
23/02/2015;03Ê-Ê04;12527;18307;6553;5120;42508;919;187;171;1277
23/02/2015;04Ê-Ê05;12737;18717;6635;5237;43327;1041;233;195;1469
23/02/2015;05Ê-Ê06;13158;19963;7086;5376;45582;1443;240;192;1875
23/02/2015;06Ê-Ê07;16423;22108;7640;5335;51506;1464;391;205;2060
23/02/2015;07Ê-Ê08;19381;23841;7755;5704;56681;1457;643;212;2312
23/02/2015;08Ê-Ê09;19808;24542;7745;5828;57923;1483;548;370;2401
23/02/2015;09Ê-Ê10;19903;25014;7609;5781;58307;1465;541;364;2370
23/02/2015;10Ê-Ê11;20048;25294;7526;5416;58284;1438;542;202;2182
23/02/2015;11Ê-Ê12;20087;25543;7448;5238;58315;1449;451;200;2100
23/02/2015;12Ê-Ê13;19840;25628;7459;5178;58106;1452;435;198;2085
23/02/2015;13Ê-Ê14;19659;25542;7358;5187;57746;1462;459;178;2099
23/02/2015;14Ê-Ê15;19658;25145;7396;5071;57270;1384;473;181;2038
23/02/2015;15Ê-Ê16;19855;24921;7356;5072;57203;1380;499;204;2083
23/02/2015;16Ê-Ê17;20096;24754;7519;4782;57151;1439;532;223;2194
23/02/2015;17Ê-Ê18;21318;24868;7776;4514;58475;1460;578;410;2448
23/02/2015;18Ê-Ê19;21644;24804;7734;4388;58570;1472;554;413;2439
23/02/2015;19Ê-Ê20;20804;24443;7668;4463;57378;1494;497;262;2253
23/02/2015;20Ê-Ê21;19177;23919;7334;4511;54941;1432;423;265;2120
23/02/2015;21Ê-Ê22;18744;22796;7152;4283;52975;1432;279;265;1976
23/02/2015;22Ê-Ê23;17789;21760;7122;4198;50867;1180;191;223;1594
23/02/2015;23Ê-Ê00;15481;20375;6983;4024;46865;1137;186;204;1527
24/02/2015;00Ê-Ê01;15146;19830;6973;3853;45803;1126;188;206;1520
24/02/2015;01Ê-Ê02;14621;19471;6903;3994;44989;1113;186;195;1494
24/02/2015;02Ê-Ê03;13846;19379;6853;3971;44050;1117;185;193;1495
24/02/2015;03Ê-Ê04;13976;19174;6977;3888;44015;1110;189;169;1468
24/02/2015;04Ê-Ê05;14885;19459;7332;3890;45567;1133;197;168;1498
24/02/2015;05Ê-Ê06;15042;20676;7973;4044;47735;1356;593;346;2295
24/02/2015;06Ê-Ê07;17971;22247;8408;4090;52716;1351;944;395;2690
24/02/2015;07Ê-Ê08;20438;23072;8555;4804;56869;1421;880;389;2690
24/02/2015;08Ê-Ê09;21092;22943;8696;5036;57768;1450;957;610;3017
24/02/2015;09Ê-Ê10;20440;22676;9261;5260;57636;1482;955;441;2878
24/02/2015;10Ê-Ê11;20489;22654;8907;5507;57556;1436;940;409;2785
24/02/2015;11Ê-Ê12;19832;22725;8289;5573;56418;1468;625;400;2493
24/02/2015;12Ê-Ê13;19438;22587;7978;5660;55665;1447;571;388;2406
24/02/2015;13Ê-Ê14;19327;22954;8133;5463;55876;1464;697;383;2544
24/02/2015;14Ê-Ê15;19271;23122;8502;5221;56115;1470;838;378;2686
24/02/2015;15Ê-Ê16;18993;23297;8588;5072;55951;1479;802;383;2664
24/02/2015;16Ê-Ê17;18926;23504;8694;5098;56223;1487;836;372;2695
24/02/2015;17Ê-Ê18;19983;23720;8811;5372;57886;1483;983;627;3093
24/02/2015;18Ê-Ê19;20240;23791;8903;5336;58270;1492;1076;538;3106
24/02/2015;19Ê-Ê20;19314;23559;8417;5347;56637;1501;748;350;2599
24/02/2015;20Ê-Ê21;18133;23046;7988;5287;54453;1364;550;317;2231
24/02/2015;21Ê-Ê22;17299;22269;7856;5160;52584;1181;484;283;1948
24/02/2015;22Ê-Ê23;15866;21640;7754;5010;50269;1126;231;194;1551
24/02/2015;23Ê-Ê00;14527;20667;7672;4666;47532;1123;195;178;1496
25/02/2015;00Ê-Ê01;13511;19065;7570;4466;44612;1140;189;174;1503
25/02/2015;01Ê-Ê02;13010;18773;7554;4248;43586;1119;191;182;1492
25/02/2015;02Ê-Ê03;12970;18667;7511;4136;43285;1134;192;185;1511
25/02/2015;03Ê-Ê04;13100;18616;7532;4034;43283;1155;194;192;1541
25/02/2015;04Ê-Ê05;13594;19080;7764;3967;44405;1194;287;190;1671
25/02/2015;05Ê-Ê06;15191;20271;8152;3759;47374;1425;383;365;2173
25/02/2015;06Ê-Ê07;18039;22323;8662;3610;52637;1522;692;402;2616
25/02/2015;07Ê-Ê08;21405;23163;8737;3756;57062;1525;874;382;2781
25/02/2015;08Ê-Ê09;22105;23033;8794;3774;57707;1508;1018;386;2912
25/02/2015;09Ê-Ê10;22377;22848;8753;3440;57419;1498;965;378;2841
25/02/2015;10Ê-Ê11;22477;22900;8633;3534;57546;1493;922;361;2776
25/02/2015;11Ê-Ê12;21914;22551;8360;3615;56438;1495;571;360;2426
25/02/2015;12Ê-Ê13;21560;22223;8143;3529;55454;1477;615;362;2454
25/02/2015;13Ê-Ê14;21474;22470;8190;3483;55618;1428;609;350;2387
25/02/2015;14Ê-Ê15;21399;22267;8370;3434;55469;1489;828;348;2665
25/02/2015;15Ê-Ê16;21429;22123;8395;3159;55106;1483;780;348;2611
25/02/2015;16Ê-Ê17;21460;21898;8688;2956;55001;1485;781;339;2605
25/02/2015;17Ê-Ê18;22577;22540;9000;3092;57208;1492;1088;242;2822
25/02/2015;18Ê-Ê19;22725;23288;9051;3120;58186;1491;1117;227;2835
25/02/2015;19Ê-Ê20;22581;22697;8467;2992;56739;1473;671;335;2479
25/02/2015;20Ê-Ê21;21840;21918;8186;2755;54698;1465;545;329;2339
25/02/2015;21Ê-Ê22;20691;21783;8119;2609;53201;1425;431;310;2166
25/02/2015;22Ê-Ê23;19340;20973;7980;2634;50929;1435;191;150;1776
25/02/2015;23Ê-Ê00;17720;20414;7861;2557;48553;1173;188;146;1507
26/02/2015;00Ê-Ê01;16902;18773;7790;2386;45852;1094;185;147;1426
26/02/2015;01Ê-Ê02;16513;18588;7755;2374;45231;1086;184;145;1415
26/02/2015;02Ê-Ê03;16017;18437;7729;2397;44580;1084;186;146;1416
26/02/2015;03Ê-Ê04;16020;18498;7791;2557;44866;1090;191;149;1430
26/02/2015;04Ê-Ê05;16753;18539;7947;2658;45898;1109;284;162;1555
26/02/2015;05Ê-Ê06;17685;19836;8199;2850;48570;1367;480;177;2024
26/02/2015;06Ê-Ê07;20196;21599;8590;3238;53624;1427;881;185;2493
26/02/2015;07Ê-Ê08;22943;22398;8685;3792;57818;1430;1017;256;2703
26/02/2015;08Ê-Ê09;22891;22790;8755;4080;58516;1444;1069;312;2825
26/02/2015;09Ê-Ê10;22348;22480;8646;4411;57885;1442;1034;298;2774
26/02/2015;10Ê-Ê11;21796;22232;8646;4792;57465;1438;1021;275;2734
26/02/2015;11Ê-Ê12;21223;22017;8302;5075;56617;1393;665;162;2220
26/02/2015;12Ê-Ê13;19581;22214;8134;5147;55077;1362;684;158;2204
26/02/2015;13Ê-Ê14;18958;22534;8079;5097;54669;1365;695;156;2216
26/02/2015;14Ê-Ê15;18426;22612;8414;5022;54474;1433;908;258;2599
26/02/2015;15Ê-Ê16;18655;22767;8659;4928;55010;1436;922;195;2553
26/02/2015;16Ê-Ê17;18587;23744;8733;4916;55980;1430;955;184;2569
26/02/2015;17Ê-Ê18;19517;24293;9140;5241;58190;1430;991;317;2738
26/02/2015;18Ê-Ê19;19670;24094;9172;5323;58259;1432;1117;257;2806
26/02/2015;19Ê-Ê20;18742;24145;8570;5335;56792;1406;764;181;2351
26/02/2015;20Ê-Ê21;17904;23371;8151;5366;54792;1152;633;187;1972
26/02/2015;21Ê-Ê22;17183;22962;8062;5093;53301;1083;442;186;1711
26/02/2015;22Ê-Ê23;15877;21754;7821;4878;50329;1080;182;162;1424
26/02/2015;23Ê-Ê00;14342;21079;7659;4557;47637;1088;176;168;1432
27/02/2015;00Ê-Ê01;13429;20502;7553;4179;45662;1036;176;173;1385
27/02/2015;01Ê-Ê02;12948;20398;7585;3663;44594;1018;179;171;1368
27/02/2015;02Ê-Ê03;13025;20541;7548;3268;44382;1017;178;169;1364
27/02/2015;03Ê-Ê04;13377;20525;7545;2991;44438;1020;184;172;1376
27/02/2015;04Ê-Ê05;13994;21038;7744;2822;45596;1096;276;182;1554
27/02/2015;05Ê-Ê06;15186;22248;8398;2554;48387;1400;463;204;2067
27/02/2015;06Ê-Ê07;18006;24058;8851;2537;53453;1428;648;405;2481
27/02/2015;07Ê-Ê08;20586;25323;9004;2838;57753;1427;805;430;2662
27/02/2015;08Ê-Ê09;21568;25528;9177;3017;59290;1413;948;481;2842
27/02/2015;09Ê-Ê10;21560;25421;9127;3045;59153;1407;996;487;2890
27/02/2015;10Ê-Ê11;21515;25286;9163;3059;59023;1415;893;418;2726
27/02/2015;11Ê-Ê12;21023;25218;8532;3047;57820;1417;550;389;2356
27/02/2015;12Ê-Ê13;20080;25232;8305;3174;56792;1379;610;356;2345
27/02/2015;13Ê-Ê14;19688;24892;8306;3207;56094;1378;626;325;2329
27/02/2015;14Ê-Ê15;19247;24680;8629;3060;55619;1422;891;352;2665
27/02/2015;15Ê-Ê16;18894;24560;8709;3031;55196;1423;764;344;2531
27/02/2015;16Ê-Ê17;19150;24059;8975;2867;55050;1416;846;341;2603
27/02/2015;17Ê-Ê18;21105;23952;9274;2780;57111;1411;988;344;2743
27/02/2015;18Ê-Ê19;21636;23948;9250;2995;57829;1401;969;435;2805
27/02/2015;19Ê-Ê20;21134;23622;8747;2846;56350;1315;716;295;2326
27/02/2015;20Ê-Ê21;19014;23315;8320;2770;53419;1287;697;255;2239
27/02/2015;21Ê-Ê22;18333;22939;8212;2811;52294;922;606;238;1766
27/02/2015;22Ê-Ê23;17519;21895;8062;2907;50385;874;287;167;1328
27/02/2015;23Ê-Ê00;16541;21009;7936;2832;48318;854;243;160;1257
28/02/2015;00Ê-Ê01;16262;19539;7740;2646;46187;824;214;151;1189
28/02/2015;01Ê-Ê02;15720;18904;7711;2430;44766;835;190;150;1175
28/02/2015;02Ê-Ê03;15458;18680;7674;2463;44277;839;190;150;1179
28/02/2015;03Ê-Ê04;15233;18578;7635;2545;43990;833;194;149;1176
28/02/2015;04Ê-Ê05;15310;18571;7658;2716;44256;818;196;153;1167
28/02/2015;05Ê-Ê06;15748;18679;7711;2849;44986;820;267;203;1290
28/02/2015;06Ê-Ê07;15931;19053;7836;2941;45762;808;309;205;1322
28/02/2015;07Ê-Ê08;17249;19597;8000;3027;47872;815;438;205;1458
28/02/2015;08Ê-Ê09;18069;20280;8084;3468;49903;852;586;206;1644
28/02/2015;09Ê-Ê10;18211;20711;8105;3875;50903;882;678;214;1774
28/02/2015;10Ê-Ê11;18207;20957;8131;4256;51552;882;743;183;1808
28/02/2015;11Ê-Ê12;17553;20954;8156;4524;51188;881;725;183;1789
28/02/2015;12Ê-Ê13;16445;21095;8132;4787;50460;882;727;182;1791
28/02/2015;13Ê-Ê14;15742;21041;8111;4992;49884;883;664;185;1732
28/02/2015;14Ê-Ê15;15587;21017;8070;4918;49593;880;641;183;1704
28/02/2015;15Ê-Ê16;15692;21342;8130;4882;50047;879;639;204;1722
28/02/2015;16Ê-Ê17;16076;21656;8241;4921;50894;894;678;211;1783
28/02/2015;17Ê-Ê18;17245;21997;8574;5012;52828;895;874;219;1988
28/02/2015;18Ê-Ê19;17783;22408;8579;5153;53924;895;833;214;1942
28/02/2015;19Ê-Ê20;16601;22331;8252;5270;52456;896;732;217;1845
28/02/2015;20Ê-Ê21;15541;21647;8052;5144;50385;872;628;217;1717
28/02/2015;21Ê-Ê22;14028;21006;7848;5200;48081;864;470;271;1605
28/02/2015;22Ê-Ê23;12999;20224;7653;5220;46096;832;189;164;1185
28/02/2015;23Ê-Ê00;12211;19386;7477;5166;44241;882;187;180;1249
01/03/2015;00Ê-Ê01;11587;18451;7443;4721;42203;869;344;176;1389
01/03/2015;01Ê-Ê02;11200;17894;7369;4473;40938;875;347;176;1398
01/03/2015;02Ê-Ê03;11245;17712;7359;4417;40733;857;346;179;1382
01/03/2015;03Ê-Ê04;11222;17836;7387;4401;40846;800;347;177;1324
01/03/2015;04Ê-Ê05;10756;17955;7330;4457;40499;803;333;185;1321
01/03/2015;05Ê-Ê06;10363;18071;7405;4505;40343;796;327;206;1329
01/03/2015;06Ê-Ê07;10341;18327;7493;4542;40703;819;477;209;1505
01/03/2015;07Ê-Ê08;10953;18175;7432;4783;41345;791;456;205;1452
01/03/2015;08Ê-Ê09;12061;18809;7619;5048;43537;866;581;231;1678
01/03/2015;09Ê-Ê10;13669;19844;7781;5113;46406;887;586;278;1751
01/03/2015;10Ê-Ê11;14288;21339;7984;5080;48692;924;593;267;1784
01/03/2015;11Ê-Ê12;14458;21603;8031;5090;49183;934;596;282;1812
01/03/2015;12Ê-Ê13;13965;21620;7871;4952;48409;938;600;304;1842
01/03/2015;13Ê-Ê14;14064;21497;7792;4887;48240;944;549;305;1798
01/03/2015;14Ê-Ê15;13225;21037;7766;4866;46895;965;518;298;1781
01/03/2015;15Ê-Ê16;13464;20921;7884;4787;47057;981;563;281;1825
01/03/2015;16Ê-Ê17;13989;21455;8138;4752;48333;971;576;303;1850
01/03/2015;17Ê-Ê18;15167;22133;8361;4906;50567;983;699;378;2060
01/03/2015;18Ê-Ê19;16385;23201;8599;5508;53692;999;728;404;2131
01/03/2015;19Ê-Ê20;15917;23071;8547;5597;53132;1022;676;425;2123
01/03/2015;20Ê-Ê21;15114;21972;8723;4956;50765;1032;610;372;2014
01/03/2015;21Ê-Ê22;14499;21380;8497;4808;49185;1030;402;404;1836
01/03/2015;22Ê-Ê23;13845;20636;8431;4399;47309;1050;347;320;1717
01/03/2015;23Ê-Ê00;12557;19695;8297;4183;44732;1010;310;292;1612
02/03/2015;00Ê-Ê01;11243;18308;7789;3743;41084;1000;447;254;1701
02/03/2015;01Ê-Ê02;10689;17838;7798;3421;39745;981;446;240;1667
02/03/2015;02Ê-Ê03;10217;17563;7568;3362;38709;967;431;226;1624
02/03/2015;03Ê-Ê04;10491;17785;7604;3210;39090;959;459;206;1624
02/03/2015;04Ê-Ê05;10832;18094;7737;3210;39872;1031;376;196;1603
02/03/2015;05Ê-Ê06;12690;19215;8137;3561;43603;1376;639;216;2231
02/03/2015;06Ê-Ê07;17159;21242;8655;3689;50743;1417;946;252;2615
02/03/2015;07Ê-Ê08;20347;22903;8842;3753;55846;1402;1124;318;2844
02/03/2015;08Ê-Ê09;20913;23432;9015;3802;57163;1406;1178;423;3007
02/03/2015;09Ê-Ê10;20694;23281;8932;3893;56801;1392;1163;444;2999
02/03/2015;10Ê-Ê11;20493;23006;8861;4103;56464;1377;1172;420;2969
02/03/2015;11Ê-Ê12;19432;22853;8799;4268;55354;1358;1170;322;2850
02/03/2015;12Ê-Ê13;17889;22517;8395;4435;53238;1316;1045;232;2593
02/03/2015;13Ê-Ê14;17713;22523;8295;4699;53230;1310;1013;234;2557
02/03/2015;14Ê-Ê15;17840;22494;8559;4748;53640;1301;1172;286;2759
02/03/2015;15Ê-Ê16;18605;22481;8434;4742;54261;1317;1190;238;2745
02/03/2015;16Ê-Ê17;18334;22507;8584;4862;54286;1310;1145;243;2698
02/03/2015;17Ê-Ê18;19792;22605;8877;4974;56249;1310;1294;390;2994
02/03/2015;18Ê-Ê19;20500;22901;8976;4715;57092;1307;1303;387;2997
02/03/2015;19Ê-Ê20;19724;22966;8463;4828;55982;1246;1075;241;2562
02/03/2015;20Ê-Ê21;18172;22838;8054;4493;53557;1221;906;231;2358
02/03/2015;21Ê-Ê22;17414;22531;7876;4145;51967;1036;661;254;1951
02/03/2015;22Ê-Ê23;15293;21520;7735;4030;48577;1012;534;263;1809
02/03/2015;23Ê-Ê00;13587;19814;7595;3986;44982;1030;537;267;1834
03/03/2015;00Ê-Ê01;12898;18089;7484;3773;42244;1030;633;309;1972
03/03/2015;01Ê-Ê02;12681;17661;7411;3877;41630;995;482;330;1807
03/03/2015;02Ê-Ê03;12459;17626;7333;4104;41523;997;466;348;1811
03/03/2015;03Ê-Ê04;12519;17553;7357;4227;41656;1038;460;365;1863
03/03/2015;04Ê-Ê05;13053;18118;7529;4040;42739;1086;624;367;2077
03/03/2015;05Ê-Ê06;14046;19520;7905;4118;45589;1308;854;363;2525
03/03/2015;06Ê-Ê07;17400;21255;8620;4346;51623;1356;870;361;2587
03/03/2015;07Ê-Ê08;20209;22954;8758;4556;56477;1372;1193;366;2931
03/03/2015;08Ê-Ê09;20836;23396;8850;4577;57659;1434;1253;443;3130
03/03/2015;09Ê-Ê10;19261;23113;8790;4674;55838;1344;1233;575;3152
03/03/2015;10Ê-Ê11;18605;22794;8723;4579;54701;1338;1225;502;3065
03/03/2015;11Ê-Ê12;17913;22903;8662;4740;54217;1333;1205;433;2971
03/03/2015;12Ê-Ê13;17235;22554;8304;4725;52818;1324;920;388;2632
03/03/2015;13Ê-Ê14;17099;22403;8091;4619;52211;1316;875;398;2589
03/03/2015;14Ê-Ê15;17947;22502;8596;4210;53255;1331;1047;381;2759
03/03/2015;15Ê-Ê16;19052;22798;8687;3926;54463;1341;1010;388;2739
03/03/2015;16Ê-Ê17;19188;23026;8712;3827;54754;1348;995;398;2741
03/03/2015;17Ê-Ê18;21067;23302;8795;3540;56704;1335;1364;546;3245
03/03/2015;18Ê-Ê19;21766;23959;8791;3643;58158;1350;1345;598;3293
03/03/2015;19Ê-Ê20;21440;23760;8359;3591;57149;1359;945;397;2701
03/03/2015;20Ê-Ê21;20300;23232;7890;3179;54601;1318;905;372;2595
03/03/2015;21Ê-Ê22;19020;22801;7740;3065;52627;1323;898;366;2587
03/03/2015;22Ê-Ê23;17585;22513;7521;3119;50738;1142;827;348;2317
03/03/2015;23Ê-Ê00;15434;20302;7419;3098;46252;1174;678;305;2157
04/03/2015;00Ê-Ê01;14170;18180;7333;3184;42867;1125;667;273;2065
04/03/2015;01Ê-Ê02;13400;17748;7393;3167;41710;1112;657;252;2021
04/03/2015;02Ê-Ê03;13180;17701;7377;3272;41530;1122;656;231;2009
04/03/2015;03Ê-Ê04;13433;17770;7394;3272;41869;1114;657;210;1981
04/03/2015;04Ê-Ê05;14337;18385;7498;3288;43507;1137;660;210;2007
04/03/2015;05Ê-Ê06;16078;20048;8037;3487;47652;1278;864;222;2364
