Date;Hours;mWh
16/07/2016;19Ê-Ê20;33579,4
16/07/2016;20Ê-Ê21;32828,7
16/07/2016;21Ê-Ê22;32615,2
16/07/2016;22Ê-Ê23;33123,1
16/07/2016;23Ê-Ê00;30983
17/07/2016;00Ê-Ê01;28437,1
17/07/2016;01Ê-Ê02;27736,8
17/07/2016;02Ê-Ê03;26838,8
17/07/2016;03Ê-Ê04;25991,3
17/07/2016;04Ê-Ê05;25636,2
17/07/2016;05Ê-Ê06;25711,1
17/07/2016;06Ê-Ê07;26418,8
17/07/2016;07Ê-Ê08;27777,5
17/07/2016;08Ê-Ê09;29602,1
17/07/2016;09Ê-Ê10;31010,2
17/07/2016;10Ê-Ê11;32437,3
17/07/2016;11Ê-Ê12;32793,5
17/07/2016;12Ê-Ê13;32927,8
17/07/2016;13Ê-Ê14;32343,3
17/07/2016;14Ê-Ê15;32621,3
17/07/2016;15Ê-Ê16;32087,8
17/07/2016;16Ê-Ê17;32305,5
17/07/2016;17Ê-Ê18;33315
17/07/2016;18Ê-Ê19;33603
17/07/2016;19Ê-Ê20;33634,5
17/07/2016;20Ê-Ê21;33283,3
17/07/2016;21Ê-Ê22;33206,3
17/07/2016;22Ê-Ê23;32942,9
17/07/2016;23Ê-Ê00;31797,1
18/07/2016;00Ê-Ê01;28916,9
18/07/2016;01Ê-Ê02;28055
18/07/2016;02Ê-Ê03;27639,1
18/07/2016;03Ê-Ê04;27270
18/07/2016;04Ê-Ê05;26792,9
18/07/2016;05Ê-Ê06;28238,5
18/07/2016;06Ê-Ê07;32687,8
18/07/2016;07Ê-Ê08;35684,3
18/07/2016;08Ê-Ê09;37860,3
18/07/2016;09Ê-Ê10;37777,1
18/07/2016;10Ê-Ê11;38240,9
18/07/2016;11Ê-Ê12;38141,5
18/07/2016;12Ê-Ê13;37554
18/07/2016;13Ê-Ê14;37175,1
18/07/2016;14Ê-Ê15;36949,6
18/07/2016;15Ê-Ê16;36560,4
18/07/2016;16Ê-Ê17;36166
18/07/2016;17Ê-Ê18;35970,8
18/07/2016;18Ê-Ê19;36531,1
18/07/2016;19Ê-Ê20;36485,3
18/07/2016;20Ê-Ê21;36215,7
18/07/2016;21Ê-Ê22;35566
18/07/2016;22Ê-Ê23;35268,8
18/07/2016;23Ê-Ê00;32834,6
19/07/2016;00Ê-Ê01;29277
19/07/2016;01Ê-Ê02;28571,6
19/07/2016;02Ê-Ê03;28031,9
19/07/2016;03Ê-Ê04;27534,3
19/07/2016;04Ê-Ê05;27524,2
19/07/2016;05Ê-Ê06;28822,6
19/07/2016;06Ê-Ê07;32958,7
19/07/2016;07Ê-Ê08;36906,6
19/07/2016;08Ê-Ê09;38745,7
19/07/2016;09Ê-Ê10;38724,6
19/07/2016;10Ê-Ê11;38425,4
19/07/2016;11Ê-Ê12;38402,3
19/07/2016;12Ê-Ê13;37723
19/07/2016;13Ê-Ê14;37480,4
19/07/2016;14Ê-Ê15;37183,7
19/07/2016;15Ê-Ê16;36599,3
19/07/2016;16Ê-Ê17;36285,2
19/07/2016;17Ê-Ê18;36971,9
19/07/2016;18Ê-Ê19;37908,9
19/07/2016;19Ê-Ê20;37527,5
19/07/2016;20Ê-Ê21;37086,3
19/07/2016;21Ê-Ê22;36643,3
19/07/2016;22Ê-Ê23;35223,3
19/07/2016;23Ê-Ê00;33047,3
20/07/2016;00Ê-Ê01;30026,2
20/07/2016;01Ê-Ê02;29159,9
20/07/2016;02Ê-Ê03;28433,6
20/07/2016;03Ê-Ê04;27980
20/07/2016;04Ê-Ê05;27964,2
20/07/2016;05Ê-Ê06;29439,1
20/07/2016;06Ê-Ê07;33009,1
20/07/2016;07Ê-Ê08;36115,7
20/07/2016;08Ê-Ê09;38459,8
20/07/2016;09Ê-Ê10;38343,3
20/07/2016;10Ê-Ê11;38641,9
20/07/2016;11Ê-Ê12;38508,2
20/07/2016;12Ê-Ê13;37739,7
20/07/2016;13Ê-Ê14;37505,7
20/07/2016;14Ê-Ê15;37253,2
20/07/2016;15Ê-Ê16;36807,7
20/07/2016;16Ê-Ê17;36425,5
20/07/2016;17Ê-Ê18;36111,1
20/07/2016;18Ê-Ê19;36510,2
20/07/2016;19Ê-Ê20;36678,5
20/07/2016;20Ê-Ê21;36229,8
20/07/2016;21Ê-Ê22;34557,1
20/07/2016;22Ê-Ê23;33981,1
20/07/2016;23Ê-Ê00;32490,3
21/07/2016;00Ê-Ê01;28856,3
21/07/2016;01Ê-Ê02;28496,3
21/07/2016;02Ê-Ê03;28019
21/07/2016;03Ê-Ê04;27732,1
21/07/2016;04Ê-Ê05;27821,7
21/07/2016;05Ê-Ê06;28744,8
21/07/2016;06Ê-Ê07;32783,5
21/07/2016;07Ê-Ê08;35751
21/07/2016;08Ê-Ê09;37583,6
21/07/2016;09Ê-Ê10;38308,6
21/07/2016;10Ê-Ê11;38714
21/07/2016;11Ê-Ê12;38916,6
21/07/2016;12Ê-Ê13;38344,5
21/07/2016;13Ê-Ê14;37804,2
21/07/2016;14Ê-Ê15;37434,8
21/07/2016;15Ê-Ê16;37172,5
21/07/2016;16Ê-Ê17;36813,9
21/07/2016;17Ê-Ê18;37484,2
21/07/2016;18Ê-Ê19;37357,5
21/07/2016;19Ê-Ê20;36806,8
21/07/2016;20Ê-Ê21;36536,2
21/07/2016;21Ê-Ê22;36261
21/07/2016;22Ê-Ê23;34935,3
21/07/2016;23Ê-Ê00;33058,1
22/07/2016;00Ê-Ê01;30036,5
22/07/2016;01Ê-Ê02;28900,4
22/07/2016;02Ê-Ê03;28614,1
22/07/2016;03Ê-Ê04;28313,1
22/07/2016;04Ê-Ê05;28313,2
22/07/2016;05Ê-Ê06;29262,2
22/07/2016;06Ê-Ê07;33895,8
22/07/2016;07Ê-Ê08;37055,6
22/07/2016;08Ê-Ê09;39186,6
22/07/2016;09Ê-Ê10;39614,4
22/07/2016;10Ê-Ê11;39631,6
22/07/2016;11Ê-Ê12;39147
22/07/2016;12Ê-Ê13;37392,9
22/07/2016;13Ê-Ê14;36921,2
22/07/2016;14Ê-Ê15;36653,9
22/07/2016;15Ê-Ê16;36056,7
22/07/2016;16Ê-Ê17;35840,6
22/07/2016;17Ê-Ê18;36655,8
22/07/2016;18Ê-Ê19;36924,9
22/07/2016;19Ê-Ê20;36093,1
22/07/2016;20Ê-Ê21;35376,7
22/07/2016;21Ê-Ê22;34133,5
22/07/2016;22Ê-Ê23;33891,1
22/07/2016;23Ê-Ê00;32184,4
23/07/2016;00Ê-Ê01;30935,9
23/07/2016;01Ê-Ê02;29764
23/07/2016;02Ê-Ê03;28894,1
23/07/2016;03Ê-Ê04;27828,8
23/07/2016;04Ê-Ê05;27380,1
23/07/2016;05Ê-Ê06;27476,9
23/07/2016;06Ê-Ê07;28641,2
23/07/2016;07Ê-Ê08;30149,6
23/07/2016;08Ê-Ê09;32308,1
23/07/2016;09Ê-Ê10;34108,4
23/07/2016;10Ê-Ê11;34113,1
23/07/2016;11Ê-Ê12;34271,8
23/07/2016;12Ê-Ê13;34251
23/07/2016;13Ê-Ê14;33847,8
23/07/2016;14Ê-Ê15;33487,1
23/07/2016;15Ê-Ê16;33309,8
23/07/2016;16Ê-Ê17;33490,8
23/07/2016;17Ê-Ê18;33815,9
23/07/2016;18Ê-Ê19;34303
23/07/2016;19Ê-Ê20;35035,3
23/07/2016;20Ê-Ê21;34818,9
23/07/2016;21Ê-Ê22;34388,2
23/07/2016;22Ê-Ê23;34284,7
23/07/2016;23Ê-Ê00;31830,2
24/07/2016;00Ê-Ê01;30176,7
24/07/2016;01Ê-Ê02;29080,6
24/07/2016;02Ê-Ê03;27930,3
24/07/2016;03Ê-Ê04;27423,3
24/07/2016;04Ê-Ê05;26947,4
24/07/2016;05Ê-Ê06;27231,2
24/07/2016;06Ê-Ê07;28085,1
24/07/2016;07Ê-Ê08;29810,8
24/07/2016;08Ê-Ê09;31856,3
24/07/2016;09Ê-Ê10;32602,8
24/07/2016;10Ê-Ê11;33689
24/07/2016;11Ê-Ê12;33460
24/07/2016;12Ê-Ê13;33935
24/07/2016;13Ê-Ê14;33095
24/07/2016;14Ê-Ê15;32621,8
24/07/2016;15Ê-Ê16;32680,7
24/07/2016;16Ê-Ê17;32815
24/07/2016;17Ê-Ê18;33929,5
24/07/2016;18Ê-Ê19;34202,2
24/07/2016;19Ê-Ê20;34712,7
24/07/2016;20Ê-Ê21;35151,8
24/07/2016;21Ê-Ê22;35266,6
24/07/2016;22Ê-Ê23;35008,5
24/07/2016;23Ê-Ê00;33803,4
25/07/2016;00Ê-Ê01;30361,4
25/07/2016;01Ê-Ê02;29053,7
25/07/2016;02Ê-Ê03;28358
25/07/2016;03Ê-Ê04;28345,7
25/07/2016;04Ê-Ê05;28558,1
25/07/2016;05Ê-Ê06;28896,9
25/07/2016;06Ê-Ê07;34135,7
25/07/2016;07Ê-Ê08;36921,2
25/07/2016;08Ê-Ê09;38691,6
25/07/2016;09Ê-Ê10;39298,4
25/07/2016;10Ê-Ê11;39657,3
25/07/2016;11Ê-Ê12;39495,9
25/07/2016;12Ê-Ê13;38467,1
25/07/2016;13Ê-Ê14;37999,4
25/07/2016;14Ê-Ê15;37005,7
25/07/2016;15Ê-Ê16;37309,5
25/07/2016;16Ê-Ê17;37196,4
25/07/2016;17Ê-Ê18;37610
25/07/2016;18Ê-Ê19;37677,6
25/07/2016;19Ê-Ê20;37263,4
25/07/2016;20Ê-Ê21;36573
25/07/2016;21Ê-Ê22;36160
25/07/2016;22Ê-Ê23;35575,9
25/07/2016;23Ê-Ê00;33424,8
26/07/2016;00Ê-Ê01;29733,6
26/07/2016;01Ê-Ê02;29465,5
26/07/2016;02Ê-Ê03;29013,1
26/07/2016;03Ê-Ê04;28136,6
26/07/2016;04Ê-Ê05;28156
26/07/2016;05Ê-Ê06;29470,6
26/07/2016;06Ê-Ê07;33035,4
26/07/2016;07Ê-Ê08;36653,2
26/07/2016;08Ê-Ê09;37868,1
26/07/2016;09Ê-Ê10;38676,7
26/07/2016;10Ê-Ê11;38902,4
26/07/2016;11Ê-Ê12;38789,5
26/07/2016;12Ê-Ê13;37710,6
26/07/2016;13Ê-Ê14;37190,8
26/07/2016;14Ê-Ê15;36594,2
26/07/2016;15Ê-Ê16;36491,5
26/07/2016;16Ê-Ê17;36252,6
26/07/2016;17Ê-Ê18;37028,8
26/07/2016;18Ê-Ê19;37309,2
26/07/2016;19Ê-Ê20;36958
26/07/2016;20Ê-Ê21;36378,6
26/07/2016;21Ê-Ê22;35818,3
26/07/2016;22Ê-Ê23;35147,5
26/07/2016;23Ê-Ê00;33176,5
27/07/2016;00Ê-Ê01;29961,1
27/07/2016;01Ê-Ê02;29500,7
27/07/2016;02Ê-Ê03;28841,5
27/07/2016;03Ê-Ê04;28621
27/07/2016;04Ê-Ê05;28692,4
27/07/2016;05Ê-Ê06;29469
27/07/2016;06Ê-Ê07;33172,1
27/07/2016;07Ê-Ê08;36564,4
27/07/2016;08Ê-Ê09;38187
27/07/2016;09Ê-Ê10;38851,6
27/07/2016;10Ê-Ê11;39030,1
27/07/2016;11Ê-Ê12;38827,2
27/07/2016;12Ê-Ê13;38546,4
27/07/2016;13Ê-Ê14;38318,4
27/07/2016;14Ê-Ê15;37538,8
27/07/2016;15Ê-Ê16;37368,2
27/07/2016;16Ê-Ê17;37131
27/07/2016;17Ê-Ê18;37422,8
27/07/2016;18Ê-Ê19;37746,3
27/07/2016;19Ê-Ê20;37337,7
27/07/2016;20Ê-Ê21;36581
27/07/2016;21Ê-Ê22;36106,6
27/07/2016;22Ê-Ê23;35437,3
27/07/2016;23Ê-Ê00;33162,6
28/07/2016;00Ê-Ê01;29616,9
28/07/2016;01Ê-Ê02;29061,4
28/07/2016;02Ê-Ê03;28527,1
28/07/2016;03Ê-Ê04;28053,6
28/07/2016;04Ê-Ê05;28036,9
28/07/2016;05Ê-Ê06;29380,4
28/07/2016;06Ê-Ê07;32388,1
28/07/2016;07Ê-Ê08;35883,8
28/07/2016;08Ê-Ê09;37316,7
28/07/2016;09Ê-Ê10;38132,1
28/07/2016;10Ê-Ê11;38615
28/07/2016;11Ê-Ê12;38452,9
28/07/2016;12Ê-Ê13;38228,9
28/07/2016;13Ê-Ê14;37231,2
28/07/2016;14Ê-Ê15;36913,2
28/07/2016;15Ê-Ê16;36666,4
28/07/2016;16Ê-Ê17;36439,5
28/07/2016;17Ê-Ê18;37259,8
28/07/2016;18Ê-Ê19;37006,8
28/07/2016;19Ê-Ê20;36595,6
28/07/2016;20Ê-Ê21;35835,4
28/07/2016;21Ê-Ê22;35467,8
28/07/2016;22Ê-Ê23;34887,2
28/07/2016;23Ê-Ê00;31983,6
29/07/2016;00Ê-Ê01;28928,6
29/07/2016;01Ê-Ê02;28328,8
29/07/2016;02Ê-Ê03;27651,5
29/07/2016;03Ê-Ê04;27451
29/07/2016;04Ê-Ê05;27396,2
29/07/2016;05Ê-Ê06;28435,3
29/07/2016;06Ê-Ê07;31835,5
29/07/2016;07Ê-Ê08;35906,8
29/07/2016;08Ê-Ê09;37509,9
29/07/2016;09Ê-Ê10;38344,4
29/07/2016;10Ê-Ê11;38698,6
29/07/2016;11Ê-Ê12;38446,5
29/07/2016;12Ê-Ê13;36834,1
29/07/2016;13Ê-Ê14;36185,2
29/07/2016;14Ê-Ê15;35833,1
29/07/2016;15Ê-Ê16;35484,8
29/07/2016;16Ê-Ê17;35092,6
29/07/2016;17Ê-Ê18;35092,1
29/07/2016;18Ê-Ê19;35020,7
29/07/2016;19Ê-Ê20;35563,7
29/07/2016;20Ê-Ê21;34860,7
29/07/2016;21Ê-Ê22;34188,6
29/07/2016;22Ê-Ê23;33367,5
29/07/2016;23Ê-Ê00;31387,4
30/07/2016;00Ê-Ê01;30283,5
30/07/2016;01Ê-Ê02;28482,5
30/07/2016;02Ê-Ê03;27907,1
30/07/2016;03Ê-Ê04;27444,3
30/07/2016;04Ê-Ê05;27049,1
30/07/2016;05Ê-Ê06;27231,3
30/07/2016;06Ê-Ê07;27749,4
30/07/2016;07Ê-Ê08;29191,8
30/07/2016;08Ê-Ê09;31001,4
30/07/2016;09Ê-Ê10;32600,5
30/07/2016;10Ê-Ê11;33160,6
30/07/2016;11Ê-Ê12;33270,5
30/07/2016;12Ê-Ê13;32949,4
30/07/2016;13Ê-Ê14;32407,4
30/07/2016;14Ê-Ê15;31873,3
30/07/2016;15Ê-Ê16;31710,2
30/07/2016;16Ê-Ê17;31859,6
30/07/2016;17Ê-Ê18;32614,5
30/07/2016;18Ê-Ê19;33103,9
30/07/2016;19Ê-Ê20;34095,9
30/07/2016;20Ê-Ê21;33550,3
30/07/2016;21Ê-Ê22;33262,4
30/07/2016;22Ê-Ê23;33089
30/07/2016;23Ê-Ê00;31913,6
31/07/2016;00Ê-Ê01;29857,8
31/07/2016;01Ê-Ê02;28180,5
31/07/2016;02Ê-Ê03;26887,8
31/07/2016;03Ê-Ê04;26388,1
31/07/2016;04Ê-Ê05;26144,2
31/07/2016;05Ê-Ê06;25900,4
31/07/2016;06Ê-Ê07;26359,3
31/07/2016;07Ê-Ê08;27227,9
31/07/2016;08Ê-Ê09;29001,1
31/07/2016;09Ê-Ê10;30674,7
31/07/2016;10Ê-Ê11;31583
31/07/2016;11Ê-Ê12;32194,6
31/07/2016;12Ê-Ê13;32167,1
31/07/2016;13Ê-Ê14;31662,4
31/07/2016;14Ê-Ê15;31270,9
31/07/2016;15Ê-Ê16;31246,4
31/07/2016;16Ê-Ê17;31116,9
31/07/2016;17Ê-Ê18;31663
31/07/2016;18Ê-Ê19;32061,1
31/07/2016;19Ê-Ê20;32359,1
31/07/2016;20Ê-Ê21;32253,4
31/07/2016;21Ê-Ê22;32823,5
31/07/2016;22Ê-Ê23;33751,9
31/07/2016;23Ê-Ê00;31158,1
01/08/2016;00Ê-Ê01;28606,4
01/08/2016;01Ê-Ê02;27744,3
01/08/2016;02Ê-Ê03;27406,5
01/08/2016;03Ê-Ê04;27358,3
01/08/2016;04Ê-Ê05;27453,4
01/08/2016;05Ê-Ê06;28323,3
01/08/2016;06Ê-Ê07;32427,5
01/08/2016;07Ê-Ê08;35889,2
01/08/2016;08Ê-Ê09;37599,7
01/08/2016;09Ê-Ê10;37277,1
01/08/2016;10Ê-Ê11;37513,3
01/08/2016;11Ê-Ê12;37619,1
01/08/2016;12Ê-Ê13;37318,3
01/08/2016;13Ê-Ê14;37026,9
01/08/2016;14Ê-Ê15;36581,6
01/08/2016;15Ê-Ê16;36162,3
01/08/2016;16Ê-Ê17;35647,3
01/08/2016;17Ê-Ê18;35954,2
01/08/2016;18Ê-Ê19;36703,4
01/08/2016;19Ê-Ê20;36189,9
01/08/2016;20Ê-Ê21;35916,5
01/08/2016;21Ê-Ê22;35781,5
01/08/2016;22Ê-Ê23;35397,9
01/08/2016;23Ê-Ê00;33733
02/08/2016;00Ê-Ê01;31257,4
02/08/2016;01Ê-Ê02;29454,1
02/08/2016;02Ê-Ê03;29068,5
02/08/2016;03Ê-Ê04;28928,4
02/08/2016;04Ê-Ê05;28718,5
02/08/2016;05Ê-Ê06;29132,3
02/08/2016;06Ê-Ê07;33159,8
02/08/2016;07Ê-Ê08;35957
02/08/2016;08Ê-Ê09;37677,1
02/08/2016;09Ê-Ê10;38201,5
02/08/2016;10Ê-Ê11;38712,6
02/08/2016;11Ê-Ê12;38864,8
02/08/2016;12Ê-Ê13;38438,9
02/08/2016;13Ê-Ê14;38056,9
02/08/2016;14Ê-Ê15;37744,2
02/08/2016;15Ê-Ê16;37336,4
02/08/2016;16Ê-Ê17;36799,3
02/08/2016;17Ê-Ê18;37233,3
02/08/2016;18Ê-Ê19;37265
02/08/2016;19Ê-Ê20;36615,8
02/08/2016;20Ê-Ê21;35915,8
02/08/2016;21Ê-Ê22;35594,1
02/08/2016;22Ê-Ê23;34573,4
02/08/2016;23Ê-Ê00;32456
03/08/2016;00Ê-Ê01;29922,7
03/08/2016;01Ê-Ê02;29023,8
03/08/2016;02Ê-Ê03;28627,8
03/08/2016;03Ê-Ê04;28267,7
03/08/2016;04Ê-Ê05;28261,5
03/08/2016;05Ê-Ê06;29496,5
03/08/2016;06Ê-Ê07;32680,3
03/08/2016;07Ê-Ê08;35105,2
03/08/2016;08Ê-Ê09;36793,4
03/08/2016;09Ê-Ê10;37280,8
03/08/2016;10Ê-Ê11;37548,2
03/08/2016;11Ê-Ê12;37308,8
03/08/2016;12Ê-Ê13;36903,6
03/08/2016;13Ê-Ê14;36797,4
03/08/2016;14Ê-Ê15;36420,7
03/08/2016;15Ê-Ê16;36102,6
03/08/2016;16Ê-Ê17;35710,6
03/08/2016;17Ê-Ê18;35756,7
03/08/2016;18Ê-Ê19;35556,9
03/08/2016;19Ê-Ê20;35072,4
03/08/2016;20Ê-Ê21;34397,2
03/08/2016;21Ê-Ê22;34247
03/08/2016;22Ê-Ê23;33329,5
03/08/2016;23Ê-Ê00;31573,3
04/08/2016;00Ê-Ê01;29102,4
04/08/2016;01Ê-Ê02;28121,9
04/08/2016;02Ê-Ê03;27060,3
04/08/2016;03Ê-Ê04;26864,3
04/08/2016;04Ê-Ê05;26972,9
04/08/2016;05Ê-Ê06;28620,3
04/08/2016;06Ê-Ê07;31752,3
04/08/2016;07Ê-Ê08;34481,6
04/08/2016;08Ê-Ê09;36079,8
04/08/2016;09Ê-Ê10;36606,2
04/08/2016;10Ê-Ê11;37044,7
04/08/2016;11Ê-Ê12;37092,5
04/08/2016;12Ê-Ê13;36776,9
04/08/2016;13Ê-Ê14;36611
04/08/2016;14Ê-Ê15;36262,2
04/08/2016;15Ê-Ê16;35861,3
04/08/2016;16Ê-Ê17;35562,6
04/08/2016;17Ê-Ê18;35300,9
04/08/2016;18Ê-Ê19;36082,9
04/08/2016;19Ê-Ê20;35863,2
04/08/2016;20Ê-Ê21;35243,4
04/08/2016;21Ê-Ê22;35090,3
04/08/2016;22Ê-Ê23;34456,1
04/08/2016;23Ê-Ê00;31869,8
05/08/2016;00Ê-Ê01;30153
05/08/2016;01Ê-Ê02;29159,4
05/08/2016;02Ê-Ê03;28356,2
05/08/2016;03Ê-Ê04;27985,9
05/08/2016;04Ê-Ê05;28049,3
05/08/2016;05Ê-Ê06;29154,6
05/08/2016;06Ê-Ê07;32395,5
05/08/2016;07Ê-Ê08;35895,5
05/08/2016;08Ê-Ê09;37713,3
05/08/2016;09Ê-Ê10;38005,8
05/08/2016;10Ê-Ê11;38163,4
05/08/2016;11Ê-Ê12;38012,7
05/08/2016;12Ê-Ê13;37256,1
05/08/2016;13Ê-Ê14;36746,7
05/08/2016;14Ê-Ê15;36331
05/08/2016;15Ê-Ê16;35818,4
05/08/2016;16Ê-Ê17;35503,9
05/08/2016;17Ê-Ê18;35424,5
05/08/2016;18Ê-Ê19;35582,6
05/08/2016;19Ê-Ê20;35366
05/08/2016;20Ê-Ê21;34999,1
05/08/2016;21Ê-Ê22;34872,2
05/08/2016;22Ê-Ê23;34287,4
05/08/2016;23Ê-Ê00;32067,3
06/08/2016;00Ê-Ê01;29944,7
06/08/2016;01Ê-Ê02;28816,1
06/08/2016;02Ê-Ê03;27940,4
06/08/2016;03Ê-Ê04;27651,5
06/08/2016;04Ê-Ê05;27282,5
06/08/2016;05Ê-Ê06;27363,1
06/08/2016;06Ê-Ê07;27781,2
06/08/2016;07Ê-Ê08;29190,6
06/08/2016;08Ê-Ê09;31151
06/08/2016;09Ê-Ê10;32676
06/08/2016;10Ê-Ê11;33462,1
06/08/2016;11Ê-Ê12;33461,3
06/08/2016;12Ê-Ê13;33276,7
06/08/2016;13Ê-Ê14;32952,4
06/08/2016;14Ê-Ê15;32660,7
06/08/2016;15Ê-Ê16;32459
06/08/2016;16Ê-Ê17;32461,4
06/08/2016;17Ê-Ê18;32718,4
06/08/2016;18Ê-Ê19;32742,8
06/08/2016;19Ê-Ê20;32508,2
06/08/2016;20Ê-Ê21;32611,6
06/08/2016;21Ê-Ê22;32782,8
06/08/2016;22Ê-Ê23;33045,2
06/08/2016;23Ê-Ê00;31618,6
07/08/2016;00Ê-Ê01;28868,5
07/08/2016;01Ê-Ê02;27446,5
07/08/2016;02Ê-Ê03;26821,7
07/08/2016;03Ê-Ê04;26596,5
07/08/2016;04Ê-Ê05;26317,1
07/08/2016;05Ê-Ê06;26303,9
07/08/2016;06Ê-Ê07;26602,1
07/08/2016;07Ê-Ê08;27461,3
07/08/2016;08Ê-Ê09;29048
07/08/2016;09Ê-Ê10;30685
07/08/2016;10Ê-Ê11;31587
07/08/2016;11Ê-Ê12;32375,9
07/08/2016;12Ê-Ê13;32445,6
07/08/2016;13Ê-Ê14;32218,8
07/08/2016;14Ê-Ê15;31925,2
07/08/2016;15Ê-Ê16;31781,1
07/08/2016;16Ê-Ê17;31822,4
07/08/2016;17Ê-Ê18;32178
07/08/2016;18Ê-Ê19;32348,1
07/08/2016;19Ê-Ê20;32150,1
07/08/2016;20Ê-Ê21;32834,5
07/08/2016;21Ê-Ê22;33103,9
07/08/2016;22Ê-Ê23;32708,9
07/08/2016;23Ê-Ê00;30660,3
08/08/2016;00Ê-Ê01;27658,1
08/08/2016;01Ê-Ê02;26754,2
08/08/2016;02Ê-Ê03;26411,1
08/08/2016;03Ê-Ê04;26198,5
08/08/2016;04Ê-Ê05;26540
08/08/2016;05Ê-Ê06;27901,8
08/08/2016;06Ê-Ê07;30707,1
08/08/2016;07Ê-Ê08;34610,1
08/08/2016;08Ê-Ê09;36471
08/08/2016;09Ê-Ê10;37015,4
08/08/2016;10Ê-Ê11;37358,1
08/08/2016;11Ê-Ê12;37339,3
08/08/2016;12Ê-Ê13;37156,9
08/08/2016;13Ê-Ê14;36718,1
08/08/2016;14Ê-Ê15;36461,7
08/08/2016;15Ê-Ê16;35907,4
08/08/2016;16Ê-Ê17;35309,3
08/08/2016;17Ê-Ê18;35163,3
08/08/2016;18Ê-Ê19;35369,3
08/08/2016;19Ê-Ê20;35238
08/08/2016;20Ê-Ê21;34887,1
08/08/2016;21Ê-Ê22;34858,2
08/08/2016;22Ê-Ê23;33690,3
08/08/2016;23Ê-Ê00;31806,5
09/08/2016;00Ê-Ê01;29249,8
09/08/2016;01Ê-Ê02;28351,2
09/08/2016;02Ê-Ê03;28008,9
09/08/2016;03Ê-Ê04;27860,9
09/08/2016;04Ê-Ê05;27972,3
09/08/2016;05Ê-Ê06;28839,5
09/08/2016;06Ê-Ê07;31922,2
09/08/2016;07Ê-Ê08;35670,1
09/08/2016;08Ê-Ê09;37240,9
09/08/2016;09Ê-Ê10;37559,8
09/08/2016;10Ê-Ê11;37782
09/08/2016;11Ê-Ê12;37761
09/08/2016;12Ê-Ê13;37543,9
09/08/2016;13Ê-Ê14;36987,9
09/08/2016;14Ê-Ê15;36657,7
09/08/2016;15Ê-Ê16;36247,7
09/08/2016;16Ê-Ê17;35738,6
09/08/2016;17Ê-Ê18;35618,2
09/08/2016;18Ê-Ê19;35687
09/08/2016;19Ê-Ê20;36168,5
09/08/2016;20Ê-Ê21;35609,7
09/08/2016;21Ê-Ê22;35615,3
09/08/2016;22Ê-Ê23;34426,2
09/08/2016;23Ê-Ê00;31851
10/08/2016;00Ê-Ê01;30041,9
10/08/2016;01Ê-Ê02;29614,5
10/08/2016;02Ê-Ê03;28856,3
10/08/2016;03Ê-Ê04;28700,9
10/08/2016;04Ê-Ê05;28567,2
10/08/2016;05Ê-Ê06;29552,5
10/08/2016;06Ê-Ê07;33528,8
10/08/2016;07Ê-Ê08;36894,3
10/08/2016;08Ê-Ê09;38519,8
10/08/2016;09Ê-Ê10;39013,8
10/08/2016;10Ê-Ê11;39285,9
10/08/2016;11Ê-Ê12;39343,1
10/08/2016;12Ê-Ê13;38927,3
10/08/2016;13Ê-Ê14;38663,6
10/08/2016;14Ê-Ê15;38411,1
10/08/2016;15Ê-Ê16;38241,7
10/08/2016;16Ê-Ê17;37779
10/08/2016;17Ê-Ê18;37652
10/08/2016;18Ê-Ê19;37539,2
10/08/2016;19Ê-Ê20;37219,5
10/08/2016;20Ê-Ê21;36678,9
10/08/2016;21Ê-Ê22;36634,7
10/08/2016;22Ê-Ê23;36314
10/08/2016;23Ê-Ê00;33705,5
11/08/2016;00Ê-Ê01;31530,6
11/08/2016;01Ê-Ê02;30592
11/08/2016;02Ê-Ê03;30276,3
11/08/2016;03Ê-Ê04;30180,5
11/08/2016;04Ê-Ê05;30054,6
11/08/2016;05Ê-Ê06;31586,2
11/08/2016;06Ê-Ê07;35344,4
11/08/2016;07Ê-Ê08;38335,9
11/08/2016;08Ê-Ê09;40107,6
11/08/2016;09Ê-Ê10;40509,2
11/08/2016;10Ê-Ê11;40956,2
11/08/2016;11Ê-Ê12;40888
11/08/2016;12Ê-Ê13;40874
11/08/2016;13Ê-Ê14;40592,1
11/08/2016;14Ê-Ê15;40313
11/08/2016;15Ê-Ê16;39794,2
11/08/2016;16Ê-Ê17;39198,7
11/08/2016;17Ê-Ê18;39150,5
11/08/2016;18Ê-Ê19;38836,6
11/08/2016;19Ê-Ê20;38532,5
11/08/2016;20Ê-Ê21;37954,5
11/08/2016;21Ê-Ê22;37988,9
11/08/2016;22Ê-Ê23;36660,4
11/08/2016;23Ê-Ê00;34702,3
12/08/2016;00Ê-Ê01;31537,3
12/08/2016;01Ê-Ê02;30755,4
12/08/2016;02Ê-Ê03;30338,5
12/08/2016;03Ê-Ê04;29661,1
12/08/2016;04Ê-Ê05;29878,4
12/08/2016;05Ê-Ê06;31782,3
12/08/2016;06Ê-Ê07;35555,2
12/08/2016;07Ê-Ê08;38854,7
12/08/2016;08Ê-Ê09;40662,6
12/08/2016;09Ê-Ê10;41035,3
12/08/2016;10Ê-Ê11;41256,1
12/08/2016;11Ê-Ê12;40902,9
12/08/2016;12Ê-Ê13;40230,3
