Date;Month;Day;Hour;DK1_UP_P;DK1_Down_P;DK1_UP_Q;DK1_DOWN_Q;;;;;
19/09/2016;September;Monday;3;90;9;14,3;15,4;;;;;
19/09/2016;September;Monday;4;90;9;14,3;15,4;;;;;
19/09/2016;September;Monday;5;90;10;13,4;15,3;;;;;
19/09/2016;September;Monday;6;90;10;13,4;15,3;;;;;
19/09/2016;September;Monday;7;90;10;13,4;15,3;;;;;
19/09/2016;September;Monday;8;90;10;13,4;15,3;;;;;
19/09/2016;September;Monday;9;139;10;16,8;15,3;;;;;
19/09/2016;September;Monday;10;139;10;16,8;15,3;;;;;
19/09/2016;September;Monday;11;139;10;16,8;15,3;;;;;
19/09/2016;September;Monday;12;139;10;16,8;15,3;;;;;
19/09/2016;September;Monday;13;128;10;13,5;15,3;;;;;
19/09/2016;September;Monday;14;128;10;13,5;15,3;;;;;
19/09/2016;September;Monday;15;128;10;13,5;15,3;;;;;
19/09/2016;September;Monday;16;128;10;13,5;15,3;;;;;
19/09/2016;September;Monday;17;112;10;13,2;15,3;;;;;
19/09/2016;September;Monday;18;112;10;13,2;15,3;;;;;
19/09/2016;September;Monday;19;112;10;13,2;15,3;;;;;
19/09/2016;September;Monday;20;112;10;13,2;15,3;;;;;
19/09/2016;September;Monday;21;75;10;14;15,3;;;;;
19/09/2016;September;Monday;22;75;10;14;15,3;;;;;
19/09/2016;September;Monday;23;75;10;14;15,3;;;;;
19/09/2016;September;Monday;24;75;10;14;15,3;;;;;
20/09/2016;September;Tuesday;1;69;9;13,6;13,9;;;;;
20/09/2016;September;Tuesday;2;69;9;13,6;13,9;;;;;
20/09/2016;September;Tuesday;3;69;9;13,6;13,9;;;;;
20/09/2016;September;Tuesday;4;69;9;13,6;13,9;;;;;
20/09/2016;September;Tuesday;5;69;10;13,7;14,9;;;;;
20/09/2016;September;Tuesday;6;69;10;13,7;14,9;;;;;
20/09/2016;September;Tuesday;7;69;10;13,7;14,9;;;;;
20/09/2016;September;Tuesday;8;69;10;13,7;14,9;;;;;
20/09/2016;September;Tuesday;9;75;10;13,5;14,9;;;;;
20/09/2016;September;Tuesday;10;75;10;13,5;14,9;;;;;
20/09/2016;September;Tuesday;11;75;10;13,5;14,9;;;;;
20/09/2016;September;Tuesday;12;75;10;13,5;14,9;;;;;
20/09/2016;September;Tuesday;13;93;10;14,4;14,9;;;;;
20/09/2016;September;Tuesday;14;93;10;14,4;14,9;;;;;
20/09/2016;September;Tuesday;15;93;10;14,4;14,9;;;;;
20/09/2016;September;Tuesday;16;93;10;14,4;14,9;;;;;
20/09/2016;September;Tuesday;17;82;10;14,1;14,9;;;;;
20/09/2016;September;Tuesday;18;82;10;14,1;14,9;;;;;
20/09/2016;September;Tuesday;19;82;10;14,1;14,9;;;;;
20/09/2016;September;Tuesday;20;82;10;14,1;14,9;;;;;
20/09/2016;September;Tuesday;21;90;10;14,5;14,9;;;;;
20/09/2016;September;Tuesday;22;90;10;14,5;14,9;;;;;
20/09/2016;September;Tuesday;23;90;10;14,5;14,9;;;;;
20/09/2016;September;Tuesday;24;90;10;14,5;14,9;;;;;
21/09/2016;September;Wednesday;1;90;9;13,2;15;;;;;
21/09/2016;September;Wednesday;2;90;9;13,2;15;;;;;
21/09/2016;September;Wednesday;3;90;9;13,2;15;;;;;
21/09/2016;September;Wednesday;4;90;9;13,2;15;;;;;
21/09/2016;September;Wednesday;5;91;9;14,9;15;;;;;
21/09/2016;September;Wednesday;6;91;9;14,9;15;;;;;
21/09/2016;September;Wednesday;7;91;9;14,9;15;;;;;
21/09/2016;September;Wednesday;8;91;9;14,9;15;;;;;
21/09/2016;September;Wednesday;9;130;9;13,7;15;;;;;
21/09/2016;September;Wednesday;10;130;9;13,7;15;;;;;
21/09/2016;September;Wednesday;11;130;9;13,7;15;;;;;
21/09/2016;September;Wednesday;12;130;9;13,7;15;;;;;
21/09/2016;September;Wednesday;13;76;9;14,4;15;;;;;
21/09/2016;September;Wednesday;14;76;9;14,4;15;;;;;
21/09/2016;September;Wednesday;15;76;9;14,4;15;;;;;
21/09/2016;September;Wednesday;16;76;9;14,4;15;;;;;
21/09/2016;September;Wednesday;17;131;9;13,5;15;;;;;
21/09/2016;September;Wednesday;18;131;9;13,5;15;;;;;
21/09/2016;September;Wednesday;19;131;9;13,5;15;;;;;
21/09/2016;September;Wednesday;20;131;9;13,5;15;;;;;
21/09/2016;September;Wednesday;21;90;9;15,9;15;;;;;
21/09/2016;September;Wednesday;22;90;9;15,9;15;;;;;
21/09/2016;September;Wednesday;23;90;9;15,9;15;;;;;
21/09/2016;September;Wednesday;24;90;9;15,9;15;;;;;
22/09/2016;September;Thursday;1;90;9;15,4;13,9;;;;;
22/09/2016;September;Thursday;2;90;9;15,4;13,9;;;;;
22/09/2016;September;Thursday;3;90;9;15,4;13,9;;;;;
22/09/2016;September;Thursday;4;90;9;15,4;13,9;;;;;
22/09/2016;September;Thursday;5;120;10;16,2;14,9;;;;;
22/09/2016;September;Thursday;6;120;10;16,2;14,9;;;;;
22/09/2016;September;Thursday;7;120;10;16,2;14,9;;;;;
22/09/2016;September;Thursday;8;120;10;16,2;14,9;;;;;
22/09/2016;September;Thursday;9;120;10;16,7;14,9;;;;;
22/09/2016;September;Thursday;10;120;10;16,7;14,9;;;;;
22/09/2016;September;Thursday;11;120;10;16,7;14,9;;;;;
22/09/2016;September;Thursday;12;120;10;16,7;14,9;;;;;
22/09/2016;September;Thursday;13;120;10;17,7;14,9;;;;;
22/09/2016;September;Thursday;14;120;10;17,7;14,9;;;;;
22/09/2016;September;Thursday;15;120;10;17,7;14,9;;;;;
22/09/2016;September;Thursday;16;120;10;17,7;14,9;;;;;
22/09/2016;September;Thursday;17;120;10;17,5;14,9;;;;;
22/09/2016;September;Thursday;18;120;10;17,5;14,9;;;;;
22/09/2016;September;Thursday;19;120;10;17,5;14,9;;;;;
22/09/2016;September;Thursday;20;120;10;17,5;14,9;;;;;
22/09/2016;September;Thursday;21;117;10;13,6;14,9;;;;;
22/09/2016;September;Thursday;22;117;10;13,6;14,9;;;;;
22/09/2016;September;Thursday;23;117;10;13,6;14,9;;;;;
22/09/2016;September;Thursday;24;117;10;13,6;14,9;;;;;
23/09/2016;September;Friday;1;75;9;13,2;13,9;;;;;
23/09/2016;September;Friday;2;75;9;13,2;13,9;;;;;
23/09/2016;September;Friday;3;75;9;13,2;13,9;;;;;
23/09/2016;September;Friday;4;75;9;13,2;13,9;;;;;
23/09/2016;September;Friday;5;75;10;13,2;14,9;;;;;
23/09/2016;September;Friday;6;75;10;13,2;14,9;;;;;
23/09/2016;September;Friday;7;75;10;13,2;14,9;;;;;
23/09/2016;September;Friday;8;75;10;13,2;14,9;;;;;
23/09/2016;September;Friday;9;75;10;13,8;14,9;;;;;
23/09/2016;September;Friday;10;75;10;13,8;14,9;;;;;
23/09/2016;September;Friday;11;75;10;13,8;14,9;;;;;
23/09/2016;September;Friday;12;75;10;13,8;14,9;;;;;
23/09/2016;September;Friday;13;75;9;13,8;14,3;;;;;
23/09/2016;September;Friday;14;75;9;13,8;14,3;;;;;
23/09/2016;September;Friday;15;75;9;13,8;14,3;;;;;
23/09/2016;September;Friday;16;75;9;13,8;14,3;;;;;
23/09/2016;September;Friday;17;76;9;13,5;14,3;;;;;
23/09/2016;September;Friday;18;76;9;13,5;14,3;;;;;
23/09/2016;September;Friday;19;76;9;13,5;14,3;;;;;
23/09/2016;September;Friday;20;76;9;13,5;14,3;;;;;
23/09/2016;September;Friday;21;75;10;13,2;14,9;;;;;
23/09/2016;September;Friday;22;75;10;13,2;14,9;;;;;
23/09/2016;September;Friday;23;75;10;13,2;14,9;;;;;
23/09/2016;September;Friday;24;75;10;13,2;14,9;;;;;
24/09/2016;September;Saturday;1;90;9;15,4;14,6;;;;;
24/09/2016;September;Saturday;2;90;9;15,4;14,6;;;;;
24/09/2016;September;Saturday;3;90;9;15,4;14,6;;;;;
24/09/2016;September;Saturday;4;90;9;15,4;14,6;;;;;
24/09/2016;September;Saturday;5;89;9;13,3;14,6;;;;;
24/09/2016;September;Saturday;6;89;9;13,3;14,6;;;;;
24/09/2016;September;Saturday;7;89;9;13,3;14,6;;;;;
24/09/2016;September;Saturday;8;89;9;13,3;14,6;;;;;
24/09/2016;September;Saturday;9;92;10;13,4;13,8;;;;;
24/09/2016;September;Saturday;10;92;10;13,4;13,8;;;;;
24/09/2016;September;Saturday;11;92;10;13,4;13,8;;;;;
24/09/2016;September;Saturday;12;92;10;13,4;13,8;;;;;
24/09/2016;September;Saturday;13;92;9;16,9;13,7;;;;;
24/09/2016;September;Saturday;14;92;9;16,9;13,7;;;;;
24/09/2016;September;Saturday;15;92;9;16,9;13,7;;;;;
24/09/2016;September;Saturday;16;92;9;16,9;13,7;;;;;
24/09/2016;September;Saturday;17;94;10;13,4;13,8;;;;;
24/09/2016;September;Saturday;18;94;10;13,4;13,8;;;;;
24/09/2016;September;Saturday;19;94;10;13,4;13,8;;;;;
24/09/2016;September;Saturday;20;94;10;13,4;13,8;;;;;
24/09/2016;September;Saturday;21;90;10;15,6;13,8;;;;;
24/09/2016;September;Saturday;22;90;10;15,6;13,8;;;;;
24/09/2016;September;Saturday;23;90;10;15,6;13,8;;;;;
24/09/2016;September;Saturday;24;90;10;15,6;13,8;;;;;
25/09/2016;September;Sunday;1;99;9;15;13,7;;;;;
25/09/2016;September;Sunday;2;99;9;15;13,7;;;;;
25/09/2016;September;Sunday;3;99;9;15;13,7;;;;;
25/09/2016;September;Sunday;4;99;9;15;13,7;;;;;
25/09/2016;September;Sunday;5;131;9;14,3;13,7;;;;;
25/09/2016;September;Sunday;6;131;9;14,3;13,7;;;;;
25/09/2016;September;Sunday;7;131;9;14,3;13,7;;;;;
25/09/2016;September;Sunday;8;131;9;14,3;13,7;;;;;
25/09/2016;September;Sunday;9;369;9;24,9;13,7;;;;;
25/09/2016;September;Sunday;10;369;9;24,9;13,7;;;;;
25/09/2016;September;Sunday;11;369;9;24,9;13,7;;;;;
25/09/2016;September;Sunday;12;369;9;24,9;13,7;;;;;
25/09/2016;September;Sunday;13;99;9;15,5;13,7;;;;;
25/09/2016;September;Sunday;14;99;9;15,5;13,7;;;;;
25/09/2016;September;Sunday;15;99;9;15,5;13,7;;;;;
25/09/2016;September;Sunday;16;99;9;15,5;13,7;;;;;
25/09/2016;September;Sunday;17;99;9;14,7;13,7;;;;;
25/09/2016;September;Sunday;18;99;9;14,7;13,7;;;;;
25/09/2016;September;Sunday;19;99;9;14,7;13,7;;;;;
25/09/2016;September;Sunday;20;99;9;14,7;13,7;;;;;
25/09/2016;September;Sunday;21;365;9;13;13,7;;;;;
25/09/2016;September;Sunday;22;365;9;13;13,7;;;;;
25/09/2016;September;Sunday;23;365;9;13;13,7;;;;;
25/09/2016;September;Sunday;24;365;9;13;13,7;;;;;
26/09/2016;September;Monday;1;90;9;13,2;14,3;;;;;
26/09/2016;September;Monday;2;90;9;13,2;14,3;;;;;
26/09/2016;September;Monday;3;90;9;13,2;14,3;;;;;
26/09/2016;September;Monday;4;90;9;13,2;14,3;;;;;
26/09/2016;September;Monday;5;135;10;13,5;14,9;;;;;
26/09/2016;September;Monday;6;135;10;13,5;14,9;;;;;
26/09/2016;September;Monday;7;135;10;13,5;14,9;;;;;
26/09/2016;September;Monday;8;135;10;13,5;14,9;;;;;
26/09/2016;September;Monday;9;81;10;14,2;13;;;;;
26/09/2016;September;Monday;10;81;10;14,2;13;;;;;
26/09/2016;September;Monday;11;81;10;14,2;13;;;;;
26/09/2016;September;Monday;12;81;10;14,2;13;;;;;
26/09/2016;September;Monday;13;94;10;13,4;14,9;;;;;
26/09/2016;September;Monday;14;94;10;13,4;14,9;;;;;
26/09/2016;September;Monday;15;94;10;13,4;14,9;;;;;
26/09/2016;September;Monday;16;94;10;13,4;14,9;;;;;
26/09/2016;September;Monday;17;96;10;13,1;14,9;;;;;
26/09/2016;September;Monday;18;96;10;13,1;14,9;;;;;
26/09/2016;September;Monday;19;96;10;13,1;14,9;;;;;
26/09/2016;September;Monday;20;96;10;13,1;14,9;;;;;
26/09/2016;September;Monday;21;190;10;13,2;14,9;;;;;
26/09/2016;September;Monday;22;190;10;13,2;14,9;;;;;
26/09/2016;September;Monday;23;190;10;13,2;14,9;;;;;
26/09/2016;September;Monday;24;190;10;13,2;14,9;;;;;
27/09/2016;September;Tuesday;1;99;9;15,5;15;;;;;
27/09/2016;September;Tuesday;2;99;9;15,5;15;;;;;
27/09/2016;September;Tuesday;3;99;9;15,5;15;;;;;
27/09/2016;September;Tuesday;4;99;9;15,5;15;;;;;
27/09/2016;September;Tuesday;5;99;9;15,6;15;;;;;
27/09/2016;September;Tuesday;6;99;9;15,6;15;;;;;
27/09/2016;September;Tuesday;7;99;9;15,6;15;;;;;
27/09/2016;September;Tuesday;8;99;9;15,6;15;;;;;
27/09/2016;September;Tuesday;9;89;9;13,1;15;;;;;
27/09/2016;September;Tuesday;10;89;9;13,1;15;;;;;
27/09/2016;September;Tuesday;11;89;9;13,1;15;;;;;
27/09/2016;September;Tuesday;12;89;9;13,1;15;;;;;
27/09/2016;September;Tuesday;13;89;9;13,1;15;;;;;
27/09/2016;September;Tuesday;14;89;9;13,1;15;;;;;
27/09/2016;September;Tuesday;15;89;9;13,1;15;;;;;
27/09/2016;September;Tuesday;16;89;9;13,1;15;;;;;
27/09/2016;September;Tuesday;17;99;9;15,3;15;;;;;
27/09/2016;September;Tuesday;18;99;9;15,3;15;;;;;
27/09/2016;September;Tuesday;19;99;9;15,3;15;;;;;
27/09/2016;September;Tuesday;20;99;9;15,3;15;;;;;
27/09/2016;September;Tuesday;21;99;9;15,1;15;;;;;
27/09/2016;September;Tuesday;22;99;9;15,1;15;;;;;
27/09/2016;September;Tuesday;23;99;9;15,1;15;;;;;
27/09/2016;September;Tuesday;24;99;9;15,1;15;;;;;
28/09/2016;September;Wednesday;1;109;10;15,5;13,4;;;;;
28/09/2016;September;Wednesday;2;109;10;15,5;13,4;;;;;
28/09/2016;September;Wednesday;3;109;10;15,5;13,4;;;;;
28/09/2016;September;Wednesday;4;109;10;15,5;13,4;;;;;
28/09/2016;September;Wednesday;5;109;10;15,9;13,4;;;;;
28/09/2016;September;Wednesday;6;109;10;15,9;13,4;;;;;
28/09/2016;September;Wednesday;7;109;10;15,9;13,4;;;;;
28/09/2016;September;Wednesday;8;109;10;15,9;13,4;;;;;
28/09/2016;September;Wednesday;9;109;10;15,5;13,4;;;;;
28/09/2016;September;Wednesday;10;109;10;15,5;13,4;;;;;
28/09/2016;September;Wednesday;11;109;10;15,5;13,4;;;;;
28/09/2016;September;Wednesday;12;109;10;15,5;13,4;;;;;
28/09/2016;September;Wednesday;13;70;10;13,8;13,4;;;;;
28/09/2016;September;Wednesday;14;70;10;13,8;13,4;;;;;
28/09/2016;September;Wednesday;15;70;10;13,8;13,4;;;;;
28/09/2016;September;Wednesday;16;70;10;13,8;13,4;;;;;
28/09/2016;September;Wednesday;17;90;10;16,6;13,1;;;;;
28/09/2016;September;Wednesday;18;90;10;16,6;13,1;;;;;
28/09/2016;September;Wednesday;19;90;10;16,6;13,1;;;;;
28/09/2016;September;Wednesday;20;90;10;16,6;13,1;;;;;
28/09/2016;September;Wednesday;21;88;10;15,8;13,1;;;;;
28/09/2016;September;Wednesday;22;88;10;15,8;13,1;;;;;
28/09/2016;September;Wednesday;23;88;10;15,8;13,1;;;;;
28/09/2016;September;Wednesday;24;88;10;15,8;13,1;;;;;
29/09/2016;September;Thursday;1;149;10;15,1;13,4;;;;;
29/09/2016;September;Thursday;2;149;10;15,1;13,4;;;;;
29/09/2016;September;Thursday;3;149;10;15,1;13,4;;;;;
29/09/2016;September;Thursday;4;149;10;15,1;13,4;;;;;
29/09/2016;September;Thursday;5;149;10;15,3;13,4;;;;;
29/09/2016;September;Thursday;6;149;10;15,3;13,4;;;;;
29/09/2016;September;Thursday;7;149;10;15,3;13,4;;;;;
29/09/2016;September;Thursday;8;149;10;15,3;13,4;;;;;
29/09/2016;September;Thursday;9;137;10;13,2;14,4;;;;;
29/09/2016;September;Thursday;10;137;10;13,2;14,4;;;;;
29/09/2016;September;Thursday;11;137;10;13,2;14,4;;;;;
29/09/2016;September;Thursday;12;137;10;13,2;14,4;;;;;
29/09/2016;September;Thursday;13;19;10;13,1;13,4;;;;;
29/09/2016;September;Thursday;14;19;10;13,1;13,4;;;;;
29/09/2016;September;Thursday;15;19;10;13,1;13,4;;;;;
29/09/2016;September;Thursday;16;19;10;13,1;13,4;;;;;
29/09/2016;September;Thursday;17;149;10;15,4;14,4;;;;;
29/09/2016;September;Thursday;18;149;10;15,4;14,4;;;;;
29/09/2016;September;Thursday;19;149;10;15,4;14,4;;;;;
29/09/2016;September;Thursday;20;149;10;15,4;14,4;;;;;
29/09/2016;September;Thursday;21;149;10;14,8;13,4;;;;;
29/09/2016;September;Thursday;22;149;10;14,8;13,4;;;;;
29/09/2016;September;Thursday;23;149;10;14,8;13,4;;;;;
29/09/2016;September;Thursday;24;149;10;14,8;13,4;;;;;
30/09/2016;September;Friday;1;75;9;14,3;15,3;;;;;
30/09/2016;September;Friday;2;75;9;14,3;15,3;;;;;
30/09/2016;September;Friday;3;75;9;14,3;15,3;;;;;
30/09/2016;September;Friday;4;75;9;14,3;15,3;;;;;
30/09/2016;September;Friday;5;85;9;13,2;15,3;;;;;
30/09/2016;September;Friday;6;85;9;13,2;15,3;;;;;
30/09/2016;September;Friday;7;85;9;13,2;15,3;;;;;
30/09/2016;September;Friday;8;85;9;13,2;15,3;;;;;
30/09/2016;September;Friday;9;126;7;14,3;14,4;;;;;
30/09/2016;September;Friday;10;126;7;14,3;14,4;;;;;
30/09/2016;September;Friday;11;126;7;14,3;14,4;;;;;
30/09/2016;September;Friday;12;126;7;14,3;14,4;;;;;
30/09/2016;September;Friday;13;149;7;15,2;14,4;;;;;
30/09/2016;September;Friday;14;149;7;15,2;14,4;;;;;
30/09/2016;September;Friday;15;149;7;15,2;14,4;;;;;
30/09/2016;September;Friday;16;149;7;15,2;14,4;;;;;
30/09/2016;September;Friday;17;109;7;13,8;14,4;;;;;
30/09/2016;September;Friday;18;109;7;13,8;14,4;;;;;
30/09/2016;September;Friday;19;109;7;13,8;14,4;;;;;
30/09/2016;September;Friday;20;109;7;13,8;14,4;;;;;
30/09/2016;September;Friday;21;86;7;15,3;13,4;;;;;
30/09/2016;September;Friday;22;86;7;15,3;13,4;;;;;
30/09/2016;September;Friday;23;86;7;15,3;13,4;;;;;
30/09/2016;September;Friday;24;86;7;15,3;13,4;;;;;
01/10/2016;October;Saturday;1;84;7;14;13,4;;;;;
01/10/2016;October;Saturday;2;84;7;14;13,4;;;;;
01/10/2016;October;Saturday;3;84;7;14;13,4;;;;;
01/10/2016;October;Saturday;4;84;7;14;13,4;;;;;
01/10/2016;October;Saturday;5;102;7;14,3;13,4;;;;;
01/10/2016;October;Saturday;6;102;7;14,3;13,4;;;;;
01/10/2016;October;Saturday;7;102;7;14,3;13,4;;;;;
01/10/2016;October;Saturday;8;102;7;14,3;13,4;;;;;
01/10/2016;October;Saturday;9;98;7;15,1;14,4;;;;;
01/10/2016;October;Saturday;10;98;7;15,1;14,4;;;;;
01/10/2016;October;Saturday;11;98;7;15,1;14,4;;;;;
01/10/2016;October;Saturday;12;98;7;15,1;14,4;;;;;
01/10/2016;October;Saturday;13;95;7;15;14,4;;;;;
01/10/2016;October;Saturday;14;95;7;15;14,4;;;;;
01/10/2016;October;Saturday;15;95;7;15;14,4;;;;;
01/10/2016;October;Saturday;16;95;7;15;14,4;;;;;
01/10/2016;October;Saturday;17;102;9;14,8;14,4;;;;;
01/10/2016;October;Saturday;18;102;9;14,8;14,4;;;;;
01/10/2016;October;Saturday;19;102;9;14,8;14,4;;;;;
01/10/2016;October;Saturday;20;102;9;14,8;14,4;;;;;
01/10/2016;October;Saturday;21;145;9;14,1;14,4;;;;;
01/10/2016;October;Saturday;22;145;9;14,1;14,4;;;;;
01/10/2016;October;Saturday;23;145;9;14,1;14,4;;;;;
01/10/2016;October;Saturday;24;145;9;14,1;14,4;;;;;
02/10/2016;October;Sunday;1;113;9;14,2;13,3;;;;;
02/10/2016;October;Sunday;2;113;9;14,2;13,3;;;;;
02/10/2016;October;Sunday;3;113;9;14,2;13,3;;;;;
02/10/2016;October;Sunday;4;113;9;14,2;13,3;;;;;
02/10/2016;October;Sunday;5;93;9;14,2;13,3;;;;;
02/10/2016;October;Sunday;6;93;9;14,2;13,3;;;;;
02/10/2016;October;Sunday;7;93;9;14,2;13,3;;;;;
02/10/2016;October;Sunday;8;93;9;14,2;13,3;;;;;
02/10/2016;October;Sunday;9;139;9;13,5;13,3;;;;;
02/10/2016;October;Sunday;10;139;9;13,5;13,3;;;;;
02/10/2016;October;Sunday;11;139;9;13,5;13,3;;;;;
02/10/2016;October;Sunday;12;139;9;13,5;13,3;;;;;
02/10/2016;October;Sunday;13;94;9;16,9;13,3;;;;;
02/10/2016;October;Sunday;14;94;9;16,9;13,3;;;;;
02/10/2016;October;Sunday;15;94;9;16,9;13,3;;;;;
02/10/2016;October;Sunday;16;94;9;16,9;13,3;;;;;
02/10/2016;October;Sunday;17;102;9;16,3;14,3;;;;;
02/10/2016;October;Sunday;18;102;9;16,3;14,3;;;;;
02/10/2016;October;Sunday;19;102;9;16,3;14,3;;;;;
02/10/2016;October;Sunday;20;102;9;16,3;14,3;;;;;
02/10/2016;October;Sunday;21;96;9;14,2;14,3;;;;;
02/10/2016;October;Sunday;22;96;9;14,2;14,3;;;;;
02/10/2016;October;Sunday;23;96;9;14,2;14,3;;;;;
02/10/2016;October;Sunday;24;96;9;14,2;14,3;;;;;
03/10/2016;October;Monday;1;99;9;15,9;13,3;;;;;
03/10/2016;October;Monday;2;99;9;15,9;13,3;;;;;
03/10/2016;October;Monday;3;99;9;15,9;13,3;;;;;
03/10/2016;October;Monday;4;99;9;15,9;13,3;;;;;
03/10/2016;October;Monday;5;111;9;14,5;14,3;;;;;
03/10/2016;October;Monday;6;111;9;14,5;14,3;;;;;
03/10/2016;October;Monday;7;111;9;14,5;14,3;;;;;
03/10/2016;October;Monday;8;111;9;14,5;14,3;;;;;
03/10/2016;October;Monday;9;99;9;13,5;14,3;;;;;
03/10/2016;October;Monday;10;99;9;13,5;14,3;;;;;
03/10/2016;October;Monday;11;99;9;13,5;14,3;;;;;
03/10/2016;October;Monday;12;99;9;13,5;14,3;;;;;
03/10/2016;October;Monday;13;99;9;14,7;14,3;;;;;
03/10/2016;October;Monday;14;99;9;14,7;14,3;;;;;
03/10/2016;October;Monday;15;99;9;14,7;14,3;;;;;
03/10/2016;October;Monday;16;99;9;14,7;14,3;;;;;
03/10/2016;October;Monday;17;99;9;14,8;14,3;;;;;
03/10/2016;October;Monday;18;99;9;14,8;14,3;;;;;
03/10/2016;October;Monday;19;99;9;14,8;14,3;;;;;
03/10/2016;October;Monday;20;99;9;14,8;14,3;;;;;
03/10/2016;October;Monday;21;106;9;15,2;14,3;;;;;
03/10/2016;October;Monday;22;106;9;15,2;14,3;;;;;
03/10/2016;October;Monday;23;106;9;15,2;14,3;;;;;
03/10/2016;October;Monday;24;106;9;15,2;14,3;;;;;
04/10/2016;October;Tuesday;1;148;9;14,2;13,9;;;;;
04/10/2016;October;Tuesday;2;148;9;14,2;13,9;;;;;
04/10/2016;October;Tuesday;3;148;9;14,2;13,9;;;;;
04/10/2016;October;Tuesday;4;148;9;14,2;13,9;;;;;
04/10/2016;October;Tuesday;5;148;9;13,2;13,3;;;;;
04/10/2016;October;Tuesday;6;148;9;13,2;13,3;;;;;
04/10/2016;October;Tuesday;7;148;9;13,2;13,3;;;;;
04/10/2016;October;Tuesday;8;148;9;13,2;13,3;;;;;
04/10/2016;October;Tuesday;9;148;9;14,2;14,6;;;;;
04/10/2016;October;Tuesday;10;148;9;14,2;14,6;;;;;
04/10/2016;October;Tuesday;11;148;9;14,2;14,6;;;;;
04/10/2016;October;Tuesday;12;148;9;14,2;14,6;;;;;
04/10/2016;October;Tuesday;13;175;9;13,2;14,6;;;;;
04/10/2016;October;Tuesday;14;175;9;13,2;14,6;;;;;
04/10/2016;October;Tuesday;15;175;9;13,2;14,6;;;;;
04/10/2016;October;Tuesday;16;175;9;13,2;14,6;;;;;
04/10/2016;October;Tuesday;17;200;9;13;14,6;;;;;
04/10/2016;October;Tuesday;18;200;9;13;14,6;;;;;
04/10/2016;October;Tuesday;19;200;9;13;14,6;;;;;
04/10/2016;October;Tuesday;20;200;9;13;14,6;;;;;
04/10/2016;October;Tuesday;21;148;9;13,2;13,3;;;;;
04/10/2016;October;Tuesday;22;148;9;13,2;13,3;;;;;
04/10/2016;October;Tuesday;23;148;9;13,2;13,3;;;;;
04/10/2016;October;Tuesday;24;148;9;13,2;13,3;;;;;
05/10/2016;October;Wednesday;1;186;9;14,2;15,3;;;;;
05/10/2016;October;Wednesday;2;186;9;14,2;15,3;;;;;
05/10/2016;October;Wednesday;3;186;9;14,2;15,3;;;;;
05/10/2016;October;Wednesday;4;186;9;14,2;15,3;;;;;
05/10/2016;October;Wednesday;5;186;7;13,2;13,4;;;;;
05/10/2016;October;Wednesday;6;186;7;13,2;13,4;;;;;
05/10/2016;October;Wednesday;7;186;7;13,2;13,4;;;;;
05/10/2016;October;Wednesday;8;186;7;13,2;13,4;;;;;
05/10/2016;October;Wednesday;9;186;9;13,2;15;;;;;
05/10/2016;October;Wednesday;10;186;9;13,2;15;;;;;
05/10/2016;October;Wednesday;11;186;9;13,2;15;;;;;
05/10/2016;October;Wednesday;12;186;9;13,2;15;;;;;
05/10/2016;October;Wednesday;13;94;7;14,8;13,4;;;;;
05/10/2016;October;Wednesday;14;94;7;14,8;13,4;;;;;
05/10/2016;October;Wednesday;15;94;7;14,8;13,4;;;;;
05/10/2016;October;Wednesday;16;94;7;14,8;13,4;;;;;
05/10/2016;October;Wednesday;17;95;7;14,8;14,4;;;;;
05/10/2016;October;Wednesday;18;95;7;14,8;14,4;;;;;
05/10/2016;October;Wednesday;19;95;7;14,8;14,4;;;;;
05/10/2016;October;Wednesday;20;95;7;14,8;14,4;;;;;
05/10/2016;October;Wednesday;21;94;7;14,8;13,4;;;;;
05/10/2016;October;Wednesday;22;94;7;14,8;13,4;;;;;
05/10/2016;October;Wednesday;23;94;7;14,8;13,4;;;;;
05/10/2016;October;Wednesday;24;94;7;14,8;13,4;;;;;
06/10/2016;October;Thursday;1;119;10;13,7;15;;;;;
06/10/2016;October;Thursday;2;119;10;13,7;15;;;;;
06/10/2016;October;Thursday;3;119;10;13,7;15;;;;;
06/10/2016;October;Thursday;4;119;10;13,7;15;;;;;
06/10/2016;October;Thursday;5;130;10;13,8;15;;;;;
06/10/2016;October;Thursday;6;130;10;13,8;15;;;;;
06/10/2016;October;Thursday;7;130;10;13,8;15;;;;;
06/10/2016;October;Thursday;8;130;10;13,8;15;;;;;
06/10/2016;October;Thursday;9;133;9;13,6;15,5;;;;;
06/10/2016;October;Thursday;10;133;9;13,6;15,5;;;;;
06/10/2016;October;Thursday;11;133;9;13,6;15,5;;;;;
06/10/2016;October;Thursday;12;133;9;13,6;15,5;;;;;
06/10/2016;October;Thursday;13;95;9;13,8;15,5;;;;;
06/10/2016;October;Thursday;14;95;9;13,8;15,5;;;;;
06/10/2016;October;Thursday;15;95;9;13,8;15,5;;;;;
06/10/2016;October;Thursday;16;95;9;13,8;15,5;;;;;
06/10/2016;October;Thursday;17;95;9;13,8;15,5;;;;;
06/10/2016;October;Thursday;18;95;9;13,8;15,5;;;;;
06/10/2016;October;Thursday;19;95;9;13,8;15,5;;;;;
06/10/2016;October;Thursday;20;95;9;13,8;15,5;;;;;
06/10/2016;October;Thursday;21;97;10;13,7;15,5;;;;;
