Hour;kWh
17.00.00;349,29
18.00.00;332,17
19.00.00;303,03
20.00.00;274,76
21.00.00;200,33
22.00.00;168,42
23.00.00;158,08
00.00.00;157,30
01.00.00;153,24
02.00.00;153,05
03.00.00;157,73
04.00.00;169,63
05.00.00;209,38
06.00.00;233,05
07.00.00;326,87
08.00.00;333,44
09.00.00;328,10
10.00.00;339,29
11.00.00;321,34
12.00.00;329,93
13.00.00;347,23
14.00.00;336,59
15.00.00;350,34
16.00.00;320,14
17.00.00;351,85
18.00.00;342,47
19.00.00;301,66
20.00.00;276,98
21.00.00;198,67
22.00.00;171,39
23.00.00;162,00
00.00.00;160,30
01.00.00;156,12
02.00.00;159,69
03.00.00;163,99
04.00.00;175,35
05.00.00;200,40
06.00.00;234,54
07.00.00;336,05
08.00.00;330,10
09.00.00;356,11
10.00.00;365,09
11.00.00;349,44
12.00.00;365,60
13.00.00;373,31
14.00.00;376,51
15.00.00;362,20
16.00.00;370,76
17.00.00;364,95
18.00.00;366,22
19.00.00;308,26
20.00.00;272,40
21.00.00;205,15
22.00.00;170,12
23.00.00;167,26
00.00.00;159,28
01.00.00;162,76
02.00.00;160,88
03.00.00;160,19
04.00.00;163,56
05.00.00;225,44
06.00.00;249,79
07.00.00;330,65
08.00.00;353,65
09.00.00;358,62
10.00.00;363,82
11.00.00;354,43
12.00.00;368,84
13.00.00;364,77
14.00.00;365,50
15.00.00;334,20
16.00.00;361,62
17.00.00;365,53
18.00.00;349,78
19.00.00;322,74
20.00.00;268,62
21.00.00;199,30
22.00.00;172,95
23.00.00;159,71
00.00.00;153,71
01.00.00;151,95
02.00.00;157,69
03.00.00;155,83
04.00.00;162,06
05.00.00;199,56
06.00.00;234,39
07.00.00;332,17
08.00.00;340,27
09.00.00;369,48
10.00.00;365,09
11.00.00;360,87
12.00.00;367,48
13.00.00;365,24
14.00.00;367,93
15.00.00;359,40
16.00.00;372,05
17.00.00;368,68
18.00.00;364,68
19.00.00;341,75
20.00.00;293,78
21.00.00;239,69
22.00.00;246,03
23.00.00;215,51
00.00.00;159,25
01.00.00;160,05
02.00.00;162,24
03.00.00;163,10
04.00.00;184,57
05.00.00;211,97
06.00.00;280,76
07.00.00;343,38
08.00.00;352,26
09.00.00;376,80
10.00.00;384,16
11.00.00;383,61
12.00.00;382,07
13.00.00;402,76
14.00.00;412,79
15.00.00;414,36
16.00.00;413,33
17.00.00;406,52
18.00.00;388,13
19.00.00;372,90
20.00.00;273,41
21.00.00;228,15
22.00.00;175,22
23.00.00;165,15
00.00.00;158,46
01.00.00;157,32
02.00.00;163,10
03.00.00;159,45
04.00.00;182,28
05.00.00;214,90
06.00.00;271,54
07.00.00;349,73
08.00.00;346,85
09.00.00;379,15
10.00.00;384,34
11.00.00;395,97
12.00.00;412,56
13.00.00;413,41
14.00.00;426,30
15.00.00;399,34
16.00.00;401,27
17.00.00;396,31
18.00.00;392,36
19.00.00;381,62
20.00.00;279,43
21.00.00;214,96
22.00.00;176,52
23.00.00;162,10
00.00.00;157,86
01.00.00;159,02
02.00.00;158,03
03.00.00;161,23
04.00.00;187,36
05.00.00;210,90
06.00.00;290,20
07.00.00;366,14
08.00.00;390,34
09.00.00;413,48
10.00.00;443,51
11.00.00;445,11
12.00.00;435,61
13.00.00;429,05
14.00.00;434,28
15.00.00;435,24
16.00.00;429,21
17.00.00;426,25
18.00.00;419,36
19.00.00;388,97
20.00.00;289,20
21.00.00;217,35
22.00.00;179,10
23.00.00;171,41
00.00.00;167,44
01.00.00;161,82
02.00.00;166,58
03.00.00;166,40
04.00.00;197,83
05.00.00;229,97
06.00.00;304,24
07.00.00;393,00
08.00.00;396,79
09.00.00;422,10
10.00.00;419,23
11.00.00;433,57
12.00.00;416,41
13.00.00;444,38
14.00.00;455,00
15.00.00;449,03
16.00.00;431,32
17.00.00;427,38
18.00.00;419,34
19.00.00;402,67
20.00.00;290,35
21.00.00;216,74
22.00.00;183,92
23.00.00;169,30
00.00.00;167,94
01.00.00;163,55
02.00.00;164,18
03.00.00;166,96
04.00.00;195,85
05.00.00;217,68
06.00.00;302,29
07.00.00;406,05
08.00.00;414,12
09.00.00;447,08
10.00.00;457,30
11.00.00;454,00
12.00.00;461,86
13.00.00;461,71
14.00.00;462,05
15.00.00;464,63
16.00.00;448,68
17.00.00;441,68
18.00.00;432,49
19.00.00;416,39
20.00.00;293,97
21.00.00;211,83
22.00.00;175,07
23.00.00;164,92
00.00.00;162,84
01.00.00;159,30
02.00.00;162,09
03.00.00;162,86
04.00.00;183,91
05.00.00;207,31
06.00.00;302,10
07.00.00;391,65
08.00.00;414,99
09.00.00;424,92
10.00.00;438,52
11.00.00;449,74
12.00.00;446,77
13.00.00;445,11
14.00.00;439,18
15.00.00;431,59
16.00.00;427,45
17.00.00;415,30
18.00.00;391,55
19.00.00;401,00
20.00.00;314,31
21.00.00;207,20
22.00.00;174,56
23.00.00;167,85
00.00.00;163,52
01.00.00;164,66
02.00.00;164,84
03.00.00;163,51
04.00.00;161,29
05.00.00;163,39
06.00.00;170,97
07.00.00;191,96
08.00.00;193,52
09.00.00;199,57
10.00.00;202,46
11.00.00;206,05
12.00.00;205,07
13.00.00;206,06
14.00.00;206,04
15.00.00;207,62
16.00.00;202,85
17.00.00;196,55
18.00.00;199,61
19.00.00;194,59
20.00.00;192,31
21.00.00;174,58
22.00.00;166,69
23.00.00;164,63
00.00.00;160,26
01.00.00;163,43
02.00.00;162,57
03.00.00;167,72
04.00.00;186,66
05.00.00;215,90
06.00.00;319,71
07.00.00;406,69
08.00.00;429,01
09.00.00;432,51
10.00.00;443,08
11.00.00;433,98
12.00.00;423,91
13.00.00;441,87
14.00.00;440,59
15.00.00;450,68
16.00.00;429,80
17.00.00;425,31
18.00.00;414,02
19.00.00;417,83
20.00.00;318,55
21.00.00;210,98
22.00.00;179,68
23.00.00;166,85
00.00.00;161,92
01.00.00;163,37
02.00.00;159,24
03.00.00;162,06
04.00.00;194,37
05.00.00;228,54
06.00.00;281,03
07.00.00;373,65
08.00.00;385,26
09.00.00;400,99
10.00.00;396,18
11.00.00;403,73
12.00.00;404,21
13.00.00;405,45
14.00.00;411,27
15.00.00;386,91
16.00.00;379,27
17.00.00;373,22
18.00.00;325,11
19.00.00;322,06
20.00.00;286,70
21.00.00;203,93
22.00.00;176,73
23.00.00;161,46
00.00.00;155,12
01.00.00;154,06
02.00.00;157,27
03.00.00;157,59
04.00.00;188,91
05.00.00;210,01
06.00.00;241,69
07.00.00;327,40
08.00.00;339,38
09.00.00;365,81
10.00.00;361,03
11.00.00;361,97
12.00.00;358,50
13.00.00;363,17
14.00.00;366,12
15.00.00;351,91
16.00.00;355,74
17.00.00;368,58
18.00.00;352,85
19.00.00;348,95
20.00.00;290,35
21.00.00;195,64
22.00.00;164,80
23.00.00;161,27
00.00.00;152,77
01.00.00;158,52
02.00.00;160,50
03.00.00;158,77
04.00.00;181,36
05.00.00;202,75
06.00.00;222,68
07.00.00;315,63
08.00.00;328,21
09.00.00;358,48
10.00.00;358,88
11.00.00;359,07
12.00.00;355,06
13.00.00;356,58
14.00.00;332,10
15.00.00;325,25
16.00.00;329,19
17.00.00;322,02
18.00.00;306,20
19.00.00;298,69
20.00.00;274,26
21.00.00;137,67
22.00.00;102,09
23.00.00;167,97
00.00.00;164,68
01.00.00;158,50
02.00.00;152,41
03.00.00;160,87
04.00.00;183,08
05.00.00;198,29
06.00.00;217,23
07.00.00;302,43
08.00.00;326,63
09.00.00;353,25
10.00.00;344,04
11.00.00;357,11
12.00.00;354,52
13.00.00;359,33
14.00.00;346,97
15.00.00;353,13
16.00.00;347,12
17.00.00;348,41
18.00.00;345,24
19.00.00;318,94
20.00.00;276,76
21.00.00;188,34
22.00.00;159,74
23.00.00;158,95
00.00.00;152,68
01.00.00;150,76
02.00.00;156,67
03.00.00;154,10
04.00.00;166,75
05.00.00;193,09
06.00.00;208,18
07.00.00;317,92
08.00.00;310,91
09.00.00;337,82
10.00.00;336,41
11.00.00;347,43
12.00.00;347,31
13.00.00;348,92
14.00.00;345,64
15.00.00;333,68
16.00.00;351,96
17.00.00;341,76
18.00.00;344,82
19.00.00;317,53
20.00.00;274,60
21.00.00;192,56
22.00.00;165,43
23.00.00;156,17
00.00.00;149,67
01.00.00;151,62
02.00.00;150,11
03.00.00;149,69
04.00.00;160,29
05.00.00;189,66
06.00.00;210,63
07.00.00;325,55
08.00.00;310,37
09.00.00;340,76
10.00.00;346,27
11.00.00;349,73
12.00.00;351,24
13.00.00;344,87
14.00.00;347,02
15.00.00;330,47
16.00.00;338,35
17.00.00;332,52
18.00.00;326,65
19.00.00;314,01
20.00.00;271,93
21.00.00;193,35
22.00.00;155,94
23.00.00;154,23
00.00.00;150,22
01.00.00;149,76
02.00.00;150,63
03.00.00;154,14
04.00.00;173,40
05.00.00;200,47
06.00.00;223,60
07.00.00;307,99
08.00.00;315,81
09.00.00;344,88
10.00.00;392,98
11.00.00;335,32
12.00.00;322,97
13.00.00;308,58
14.00.00;320,44
15.00.00;315,31
16.00.00;311,36
17.00.00;307,69
18.00.00;285,93
19.00.00;296,09
20.00.00;274,40
21.00.00;197,42
22.00.00;163,48
23.00.00;156,19
00.00.00;152,30
01.00.00;155,87
02.00.00;153,15
03.00.00;159,53
04.00.00;170,20
05.00.00;197,45
06.00.00;210,26
07.00.00;302,39
08.00.00;314,69
09.00.00;341,18
10.00.00;327,65
11.00.00;330,13
12.00.00;326,98
13.00.00;341,94
14.00.00;343,51
15.00.00;340,42
16.00.00;352,10
17.00.00;343,12
18.00.00;322,68
19.00.00;314,23
20.00.00;283,30
21.00.00;202,82
22.00.00;166,55
23.00.00;164,97
00.00.00;158,13
01.00.00;162,61
02.00.00;163,62
03.00.00;167,66
04.00.00;178,64
05.00.00;196,58
06.00.00;216,22
07.00.00;303,61
08.00.00;329,59
09.00.00;359,97
10.00.00;364,15
11.00.00;357,22
12.00.00;367,68
13.00.00;366,39
14.00.00;344,53
15.00.00;341,79
16.00.00;354,83
17.00.00;358,32
18.00.00;341,71
19.00.00;313,91
20.00.00;285,61
21.00.00;201,81
22.00.00;179,66
23.00.00;175,70
00.00.00;165,09
01.00.00;168,39
02.00.00;167,46
03.00.00;170,45
04.00.00;189,73
05.00.00;266,79
06.00.00;331,23
07.00.00;346,90
08.00.00;340,98
09.00.00;382,10
10.00.00;359,79
11.00.00;399,25
12.00.00;369,65
13.00.00;367,60
14.00.00;365,67
15.00.00;364,01
16.00.00;368,82
17.00.00;378,50
18.00.00;375,75
19.00.00;361,72
20.00.00;300,16
21.00.00;210,88
22.00.00;168,66
23.00.00;163,68
00.00.00;161,03
01.00.00;159,02
02.00.00;159,76
03.00.00;163,73
04.00.00;176,74
05.00.00;207,39
06.00.00;229,15
07.00.00;321,25
08.00.00;350,02
09.00.00;383,11
10.00.00;398,04
11.00.00;364,43
12.00.00;395,58
13.00.00;386,85
14.00.00;387,83
15.00.00;375,42
16.00.00;382,85
17.00.00;361,15
18.00.00;338,35
19.00.00;337,04
20.00.00;287,56
21.00.00;198,76
22.00.00;160,46
23.00.00;157,41
00.00.00;157,81
01.00.00;154,73
02.00.00;154,31
03.00.00;157,54
04.00.00;173,62
05.00.00;206,01
06.00.00;238,74
07.00.00;340,01
08.00.00;335,27
09.00.00;354,50
10.00.00;352,42
11.00.00;359,65
12.00.00;352,71
13.00.00;348,07
14.00.00;332,98
15.00.00;351,23
16.00.00;342,78
17.00.00;320,11
18.00.00;325,32
19.00.00;307,14
20.00.00;282,72
21.00.00;191,07
22.00.00;158,22
23.00.00;157,47
00.00.00;156,89
01.00.00;151,71
02.00.00;156,21
03.00.00;157,01
04.00.00;176,25
05.00.00;202,63
06.00.00;217,76
07.00.00;308,00
08.00.00;311,84
09.00.00;319,09
10.00.00;327,52
11.00.00;327,65
12.00.00;329,02
13.00.00;325,76
14.00.00;314,27
15.00.00;338,65
16.00.00;308,11
17.00.00;309,28
18.00.00;305,71
19.00.00;296,75
20.00.00;270,98
21.00.00;193,89
22.00.00;154,20
23.00.00;153,46
00.00.00;154,70
01.00.00;153,78
02.00.00;153,84
03.00.00;157,96
04.00.00;174,71
05.00.00;213,26
06.00.00;239,13
07.00.00;372,42
08.00.00;377,85
09.00.00;375,72
10.00.00;397,12
11.00.00;360,99
12.00.00;364,46
13.00.00;392,92
14.00.00;371,98
15.00.00;376,40
16.00.00;377,79
17.00.00;347,64
18.00.00;346,39
19.00.00;332,02
20.00.00;302,62
21.00.00;217,10
22.00.00;181,21
23.00.00;164,25
00.00.00;161,09
01.00.00;157,69
02.00.00;156,47
03.00.00;161,02
04.00.00;180,33
05.00.00;215,62
06.00.00;285,39
07.00.00;365,47
08.00.00;381,58
09.00.00;419,76
10.00.00;430,33
11.00.00;379,10
12.00.00;382,91
13.00.00;418,42
14.00.00;392,72
15.00.00;388,50
16.00.00;394,97
17.00.00;370,71
18.00.00;371,91
19.00.00;335,89
20.00.00;300,04
21.00.00;211,86
22.00.00;172,96
23.00.00;169,70
00.00.00;170,58
01.00.00;165,98
02.00.00;169,04
03.00.00;176,58
04.00.00;204,03
05.00.00;311,51
06.00.00;361,43
07.00.00;389,71
08.00.00;385,89
09.00.00;421,74
10.00.00;456,36
11.00.00;431,20
12.00.00;414,59
13.00.00;419,29
14.00.00;413,39
15.00.00;398,36
16.00.00;425,79
17.00.00;402,30
18.00.00;391,16
19.00.00;393,17
20.00.00;314,44
21.00.00;291,75
22.00.00;282,53
23.00.00;280,48
00.00.00;267,95
01.00.00;267,00
02.00.00;266,89
03.00.00;246,42
04.00.00;200,77
05.00.00;231,94
06.00.00;331,40
07.00.00;483,44
08.00.00;483,68
09.00.00;468,77
10.00.00;485,22
11.00.00;470,51
12.00.00;488,81
13.00.00;525,98
14.00.00;504,14
15.00.00;489,64
16.00.00;475,43
17.00.00;451,82
18.00.00;416,09
19.00.00;440,67
20.00.00;337,30
21.00.00;229,42
22.00.00;212,20
23.00.00;258,66
00.00.00;236,14
01.00.00;244,84
02.00.00;241,56
03.00.00;249,40
04.00.00;260,29
05.00.00;304,86
06.00.00;492,91
07.00.00;519,65
08.00.00;479,38
09.00.00;552,52
10.00.00;555,70
11.00.00;541,89
12.00.00;562,15
13.00.00;538,58
14.00.00;519,75
15.00.00;520,37
16.00.00;487,21
17.00.00;462,19
18.00.00;434,23
19.00.00;433,49
20.00.00;341,10
21.00.00;302,51
22.00.00;285,72
23.00.00;285,65
00.00.00;315,40
01.00.00;361,07
02.00.00;343,22
03.00.00;359,03
04.00.00;384,34
05.00.00;403,03
06.00.00;484,26
07.00.00;507,90
08.00.00;495,03
09.00.00;481,09
10.00.00;477,05
11.00.00;472,97
12.00.00;465,39
13.00.00;461,91
14.00.00;454,17
15.00.00;446,93
16.00.00;432,09
17.00.00;382,22
18.00.00;374,22
19.00.00;354,20
20.00.00;309,00
21.00.00;290,16
22.00.00;280,48
23.00.00;283,43
00.00.00;328,95
01.00.00;346,29
02.00.00;327,03
03.00.00;350,30
04.00.00;368,82
05.00.00;376,06
06.00.00;455,04
07.00.00;460,87
08.00.00;487,66
09.00.00;472,62
10.00.00;479,21
11.00.00;464,17
12.00.00;448,80
13.00.00;464,73
14.00.00;451,90
15.00.00;435,28
16.00.00;419,65
17.00.00;401,27
18.00.00;383,56
19.00.00;366,17
20.00.00;306,26
21.00.00;287,34
22.00.00;274,96
23.00.00;278,36
00.00.00;276,54
01.00.00;318,67
02.00.00;351,66
03.00.00;359,53
04.00.00;364,75
05.00.00;394,76
06.00.00;422,04
07.00.00;461,28
08.00.00;504,53
09.00.00;508,02
10.00.00;498,36
11.00.00;501,25
12.00.00;493,64
13.00.00;509,13
14.00.00;475,87
15.00.00;475,36
16.00.00;453,16
17.00.00;416,05
18.00.00;393,99
19.00.00;369,44
20.00.00;327,78
21.00.00;217,62
22.00.00;181,92
23.00.00;183,63
00.00.00;184,45
01.00.00;220,96
02.00.00;254,82
03.00.00;252,65
04.00.00;267,50
05.00.00;270,89
06.00.00;450,99
07.00.00;486,45
08.00.00;453,72
09.00.00;500,82
10.00.00;480,99
11.00.00;467,36
12.00.00;471,08
13.00.00;459,45
14.00.00;465,22
15.00.00;481,06
16.00.00;461,52
17.00.00;442,01
18.00.00;443,54
19.00.00;417,12
20.00.00;329,09
21.00.00;305,43
22.00.00;292,88
23.00.00;288,83
00.00.00;292,20
01.00.00;336,22
02.00.00;373,24
03.00.00;365,10
04.00.00;379,52
05.00.00;347,41
06.00.00;383,01
07.00.00;469,25
08.00.00;490,20
09.00.00;519,11
10.00.00;488,49
11.00.00;486,25
12.00.00;499,76
13.00.00;486,51
14.00.00;509,34
15.00.00;482,86
16.00.00;465,09
17.00.00;417,63
18.00.00;427,91
19.00.00;397,47
20.00.00;322,72
21.00.00;297,39
22.00.00;279,71
23.00.00;275,76
00.00.00;283,86
01.00.00;323,43
02.00.00;356,09
03.00.00;358,01
04.00.00;378,44
05.00.00;400,71
06.00.00;475,62
07.00.00;485,74
08.00.00;517,22
09.00.00;523,24
10.00.00;507,93
11.00.00;496,05
12.00.00;514,22
13.00.00;516,51
14.00.00;498,66
15.00.00;523,70
16.00.00;499,47
17.00.00;470,08
18.00.00;452,80
19.00.00;431,75
20.00.00;330,52
21.00.00;306,72
22.00.00;292,10
23.00.00;284,41
00.00.00;327,62
01.00.00;365,72
02.00.00;358,00
03.00.00;365,12
04.00.00;377,23
05.00.00;400,22
06.00.00;499,64
07.00.00;508,12
08.00.00;517,35
09.00.00;512,96
10.00.00;509,41
11.00.00;552,09
12.00.00;575,88
13.00.00;565,43
14.00.00;519,33
15.00.00;529,34
16.00.00;506,45
17.00.00;487,46
18.00.00;451,56
19.00.00;426,13
20.00.00;340,49
21.00.00;311,48
22.00.00;296,83
23.00.00;296,08
00.00.00;335,33
01.00.00;370,47
02.00.00;365,90
03.00.00;366,46
04.00.00;387,82
05.00.00;472,54
06.00.00;472,04
07.00.00;581,91
08.00.00;577,42
09.00.00;597,73
10.00.00;538,55
11.00.00;540,17
12.00.00;552,31
13.00.00;525,69
14.00.00;535,48
15.00.00;522,33
16.00.00;510,74
17.00.00;458,01
18.00.00;458,81
19.00.00;406,87
20.00.00;375,98
21.00.00;370,33
22.00.00;323,68
23.00.00;298,31
00.00.00;328,35
01.00.00;366,95
02.00.00;364,84
03.00.00;357,01
04.00.00;386,19
05.00.00;401,31
06.00.00;514,94
07.00.00;519,09
08.00.00;517,83
09.00.00;504,16
10.00.00;504,70
11.00.00;521,15
12.00.00;514,31
13.00.00;481,58
14.00.00;465,38
15.00.00;476,43
16.00.00;465,63
17.00.00;431,08
18.00.00;408,60
19.00.00;390,66
20.00.00;318,63
21.00.00;279,90
22.00.00;179,79
23.00.00;181,08
00.00.00;188,90
01.00.00;213,01
02.00.00;239,91
03.00.00;270,30
04.00.00;282,78
05.00.00;294,50
06.00.00;374,75
07.00.00;476,80
08.00.00;482,48
09.00.00;500,23
10.00.00;501,41
11.00.00;483,88
12.00.00;503,67
13.00.00;519,63
14.00.00;484,71
15.00.00;481,90
16.00.00;461,07
17.00.00;439,40
18.00.00;428,60
19.00.00;388,72
20.00.00;324,96
21.00.00;223,45
22.00.00;183,48
23.00.00;186,36
00.00.00;186,15
01.00.00;209,07
02.00.00;251,18
03.00.00;243,75
04.00.00;278,91
05.00.00;288,63
06.00.00;332,99
07.00.00;463,24
08.00.00;481,86
09.00.00;473,90
10.00.00;457,37
11.00.00;493,87
12.00.00;521,80
13.00.00;496,11
14.00.00;480,37
15.00.00;490,46
16.00.00;460,56
17.00.00;465,14
18.00.00;406,41
19.00.00;383,75
20.00.00;324,50
21.00.00;221,63
22.00.00;183,17
23.00.00;180,65
00.00.00;184,32
01.00.00;222,35
02.00.00;264,03
03.00.00;257,51
04.00.00;277,84
05.00.00;274,42
06.00.00;335,56
07.00.00;420,32
08.00.00;481,39
09.00.00;490,42
10.00.00;498,90
11.00.00;491,25
12.00.00;494,65
13.00.00;486,11
14.00.00;466,83
15.00.00;469,16
16.00.00;452,26
17.00.00;442,64
18.00.00;411,20
19.00.00;376,31
20.00.00;318,52
21.00.00;211,11
22.00.00;175,66
23.00.00;172,78
00.00.00;177,42
01.00.00;223,70
02.00.00;243,36
03.00.00;248,02
04.00.00;275,30
05.00.00;302,24
06.00.00;357,86
07.00.00;461,22
08.00.00;458,73
09.00.00;474,39
10.00.00;468,56
11.00.00;506,80
12.00.00;513,50
13.00.00;512,78
14.00.00;504,63
15.00.00;488,99
16.00.00;476,99
17.00.00;458,69
18.00.00;436,12
19.00.00;395,39
20.00.00;324,29
21.00.00;219,69
22.00.00;182,64
23.00.00;178,88
00.00.00;220,23
01.00.00;267,43
02.00.00;257,03
03.00.00;279,57
04.00.00;291,31
05.00.00;320,66
06.00.00;365,96
07.00.00;485,49
08.00.00;491,66
09.00.00;523,67
10.00.00;505,18
11.00.00;528,85
12.00.00;527,87
13.00.00;494,63
14.00.00;473,80
15.00.00;478,36
16.00.00;456,75
17.00.00;418,81
18.00.00;412,62
19.00.00;390,07
20.00.00;331,07
21.00.00;227,39
22.00.00;183,92
23.00.00;183,63
00.00.00;219,41
01.00.00;263,61
02.00.00;264,68
03.00.00;273,39
04.00.00;270,87
05.00.00;297,64
06.00.00;333,39
07.00.00;457,63
08.00.00;487,06
09.00.00;488,41
10.00.00;464,60
11.00.00;510,78
12.00.00;474,21
13.00.00;487,90
14.00.00;458,86
15.00.00;454,38
16.00.00;454,21
17.00.00;435,90
18.00.00;413,42
19.00.00;383,40
20.00.00;329,48
21.00.00;222,53
22.00.00;184,99
23.00.00;183,26
00.00.00;234,01
01.00.00;256,09
02.00.00;263,25
03.00.00;260,41
04.00.00;277,17
05.00.00;293,33
06.00.00;351,62
07.00.00;480,58
08.00.00;468,52
09.00.00;442,59
10.00.00;452,77
11.00.00;493,53
12.00.00;490,34
13.00.00;493,18
14.00.00;473,24
15.00.00;461,21
16.00.00;434,36
17.00.00;440,90
18.00.00;425,62
19.00.00;393,00
20.00.00;326,94
21.00.00;270,39
22.00.00;251,30
23.00.00;248,54
00.00.00;246,54
01.00.00;278,66
02.00.00;327,03
03.00.00;332,28
04.00.00;344,53
05.00.00;373,99
06.00.00;430,38
07.00.00;469,77
08.00.00;504,76
09.00.00;499,91
10.00.00;528,37
11.00.00;524,57
12.00.00;499,39
13.00.00;516,97
14.00.00;508,09
15.00.00;459,94
16.00.00;458,06
17.00.00;459,09
18.00.00;407,28
19.00.00;385,36
20.00.00;320,37
21.00.00;267,90
22.00.00;249,72
23.00.00;250,46
00.00.00;251,60
01.00.00;322,29
02.00.00;324,51
03.00.00;326,81
04.00.00;336,02
05.00.00;326,22
06.00.00;413,00
07.00.00;492,62
08.00.00;479,88
09.00.00;498,37
10.00.00;496,90
11.00.00;478,93
12.00.00;495,29
13.00.00;461,71
14.00.00;481,71
15.00.00;471,07
16.00.00;462,13
17.00.00;430,29
18.00.00;423,40
19.00.00;398,58
20.00.00;320,06
21.00.00;265,88
22.00.00;248,88
23.00.00;245,66
00.00.00;248,14
01.00.00;284,79
02.00.00;315,30
03.00.00;334,87
04.00.00;340,06
05.00.00;350,91
06.00.00;407,05
07.00.00;463,94
08.00.00;487,50
09.00.00;466,92
10.00.00;458,68
11.00.00;468,85
12.00.00;464,78
13.00.00;501,18
14.00.00;456,85
15.00.00;464,76
16.00.00;457,29
17.00.00;450,35
18.00.00;421,70
19.00.00;399,38
20.00.00;316,58
21.00.00;263,83
22.00.00;246,36
23.00.00;245,64
00.00.00;247,56
01.00.00;291,03
02.00.00;319,11
03.00.00;329,72
04.00.00;327,30
05.00.00;348,06
06.00.00;410,60
07.00.00;460,85
08.00.00;464,93
09.00.00;510,94
10.00.00;494,51
11.00.00;488,40
12.00.00;494,97
13.00.00;475,02
14.00.00;451,07
15.00.00;475,90
16.00.00;448,16
17.00.00;426,10
18.00.00;410,62
19.00.00;382,27
20.00.00;321,12
21.00.00;215,66
22.00.00;182,93
23.00.00;184,11
00.00.00;220,71
01.00.00;261,50
02.00.00;267,83
03.00.00;260,02
04.00.00;287,19
05.00.00;290,61
06.00.00;370,72
07.00.00;465,16
08.00.00;470,71
09.00.00;478,69
10.00.00;475,17
11.00.00;456,89
12.00.00;490,67
13.00.00;505,59
14.00.00;468,41
15.00.00;480,73
16.00.00;461,75
17.00.00;431,02
18.00.00;405,46
19.00.00;384,99
20.00.00;315,39
21.00.00;211,92
22.00.00;184,01
23.00.00;177,82
00.00.00;203,63
01.00.00;256,85
02.00.00;268,35
03.00.00;252,47
04.00.00;283,92
05.00.00;294,26
06.00.00;374,05
07.00.00;455,35
08.00.00;479,62
09.00.00;469,32
10.00.00;512,19
11.00.00;489,16
12.00.00;492,70
13.00.00;481,49
14.00.00;494,84
15.00.00;465,86
16.00.00;440,99
17.00.00;420,06
18.00.00;400,67
19.00.00;373,70
20.00.00;319,84
21.00.00;212,98
22.00.00;178,55
23.00.00;180,28
00.00.00;220,03
01.00.00;250,64
02.00.00;267,55
03.00.00;247,82
04.00.00;284,94
05.00.00;298,69
06.00.00;333,80
07.00.00;429,11
08.00.00;449,78
09.00.00;454,72
10.00.00;439,04
11.00.00;470,32
12.00.00;446,05
13.00.00;441,43
14.00.00;427,71
15.00.00;432,96
16.00.00;442,61
17.00.00;414,72
18.00.00;393,06
19.00.00;361,60
20.00.00;320,14
21.00.00;215,79
22.00.00;179,24
23.00.00;185,79
00.00.00;180,25
01.00.00;216,34
02.00.00;249,51
03.00.00;255,86
04.00.00;275,16
05.00.00;292,28
06.00.00;386,34
07.00.00;498,72
08.00.00;487,58
09.00.00;461,26
10.00.00;481,62
11.00.00;469,47
12.00.00;469,61
13.00.00;476,47
14.00.00;469,13
15.00.00;458,19
16.00.00;484,97
17.00.00;435,39
18.00.00;434,44
19.00.00;396,61
20.00.00;324,85
21.00.00;215,80
22.00.00;183,13
23.00.00;178,31
00.00.00;183,67
01.00.00;221,96
02.00.00;252,38
03.00.00;271,84
04.00.00;276,14
05.00.00;287,47
06.00.00;387,01
07.00.00;520,08
08.00.00;506,57
09.00.00;497,06
10.00.00;492,20
11.00.00;502,98
12.00.00;503,94
13.00.00;500,91
14.00.00;512,53
15.00.00;515,90
16.00.00;496,24
17.00.00;466,47
18.00.00;471,50
19.00.00;428,06
20.00.00;336,03
21.00.00;224,48
22.00.00;186,24
23.00.00;183,35
00.00.00;190,66
01.00.00;226,84
02.00.00;258,62
03.00.00;261,50
04.00.00;292,39
05.00.00;289,24
06.00.00;388,17
07.00.00;504,61
08.00.00;529,56
09.00.00;529,42
10.00.00;526,54
11.00.00;524,73
12.00.00;565,56
13.00.00;552,95
14.00.00;527,92
15.00.00;541,82
16.00.00;520,37
17.00.00;503,14
18.00.00;492,12
19.00.00;456,09
20.00.00;357,00
21.00.00;235,21
22.00.00;224,47
23.00.00;338,12
00.00.00;293,02
01.00.00;233,12
02.00.00;260,03
03.00.00;270,47
04.00.00;308,13
05.00.00;297,02
06.00.00;428,74
07.00.00;548,04
08.00.00;536,56
09.00.00;538,68
10.00.00;549,38
11.00.00;537,18
12.00.00;540,71
13.00.00;548,82
14.00.00;527,68
15.00.00;546,21
16.00.00;528,81
17.00.00;519,03
18.00.00;493,21
19.00.00;475,64
20.00.00;363,45
21.00.00;237,55
22.00.00;192,36
23.00.00;193,31
00.00.00;224,61
01.00.00;259,75
02.00.00;241,12
03.00.00;269,36
04.00.00;275,42
05.00.00;299,72
06.00.00;409,56
07.00.00;577,48
08.00.00;528,67
09.00.00;536,14
10.00.00;569,84
11.00.00;538,73
12.00.00;540,97
13.00.00;558,65
14.00.00;561,23
15.00.00;541,82
16.00.00;524,82
17.00.00;509,35
18.00.00;503,38
19.00.00;480,35
20.00.00;363,46
21.00.00;236,62
22.00.00;197,77
23.00.00;188,91
